CVE-ID,ZDI Published Date,Severity Score,Description
CVE-2015-2342,2015-10-02,10.0,This vulnerability allows remote attackers to execute arbitrary code on vulnerable installations of VMware vCenter Server. Authentication is not required to exploit this vulnerability.The specific flaw exists in the configuration of the JMX remote interface. This interface allows a remote attacker to register attacker-controlled mbeans. This vulnerability can be leveraged by an attacker to gain remote code execution under the context of SYSTEM. 
CVE-2015-6481,2015-09-29,7.5,This vulnerability allows remote attackers to execute arbitrary code on vulnerable installations of Moxa OnCell Central Manager Server. Authentication is not required to exploit this vulnerability.The specific flaw exists within the RequestController class.  The specific flaw exists within the login() function which contains hard-coded credentials. An attacker can exploit this condition to take full control of the product and achieve code execution on all managed hosts. 
CVE-2015-6480,2015-09-29,7.5,"This vulnerability allows remote attackers to execute arbitrary code on vulnerable installations of Moxa OnCell Central Manager Server. Authentication is not required to exploit this vulnerability.The specific flaw exists within the MessageBrokerServlet servlet, which does not ensure a user is authenticated prior to accepting commands. An attacker can exploit this condition to perform various actions, including addUserAndGroup, to take full control of the product and achieve code execution on all managed hosts. "
CVE-2015-7374,2015-09-28,7.5,"This vulnerability allows remote attackers to execute arbitrary code on vulnerable installations of InduSoft WebStudio. User interaction is not required to exploit this vulnerability.The specific flaw exists within the Remote Agent service listening on TCP port 1234. The issue lies in the lack of authentication, allowing attackers to execute remote API calls on the service. An attacker can leverage this vulnerability to execute code under the context of the current process. "
CVE-2015-6589,2015-09-23,6.5,"This vulnerability allows remote attackers to execute arbitrary code on vulnerable installations of Kaseya Virtual System Administrator. Authentication is required to exploit this vulnerability.The specific flaw exists within the json.ashx HTTP handler, which does not restrict destination file paths.  Attackers can leverage this vulnerability to upload and execute arbitrary code on the server under the context of IIS. "
CVE-2015-6922,2015-09-23,7.5,"This vulnerability allows remote attackers to execute arbitrary code on vulnerable installations of Kaseya Virtual System Administrator. Authentication is not required to exploit this vulnerability.The specific flaw exists within the uploader.aspx page, which does not properly require that users be authenticated and does not restrict destination file paths.  Attackers can leverage this vulnerability to upload and execute arbitrary code on the server under the context of IIS. "
CVE-2015-6922,2015-09-23,7.5,"This vulnerability allows remote attackers to execute arbitrary code on vulnerable installations of Kaseya Virtual System Administrator. Authentication is not required to exploit this vulnerability.The specific flaw exists within the forwarding service's handing of the setAccount.aspx page, which does not properly enforce that users be authenticated before manipulating user accounts.  Attackers can use this vulnerability to become ""Master Admin"" in the application and execute arbitrary code on all managed devices. "
CVE-2015-5570,2015-09-21,6.8,"This vulnerability allows remote attackers to execute arbitrary code on vulnerable installations of Adobe Flash. User interaction is required to exploit this vulnerability in that the target must visit a malicious page or open a malicious file.The specific flaw exists within the handling of AVSegmentedSource's setSubscribedTags method. By manipulating the properties of an AVSegmentedSource object and then calling the setSubscribedTags method, an attacker can dereference uninitialized memory. An attacker can leverage this vulnerability to execute arbitrary code under the context of the current process. "
CVE-2015-6678,2015-09-21,6.8,This vulnerability allows remote attackers to execute arbitrary code on vulnerable installations of Adobe Flash Player. User interaction is required to exploit this vulnerability in that the target must visit a malicious page or open a malicious file.The specific flaw exists within the handling of the DefineText tag. A specially crafted DefineFont2 tag can overflow a buffer of size TotalNumberOfGlyph * 2 bytes. An attacker can leverage this vulnerability to execute code under the context of the current process. 
CVE-2015-7303,2015-09-16,9.3,"This vulnerability allows remote attackers to execute arbitrary code on vulnerable installations of Avira Management Console. Authentication is not required to exploit this vulnerability. The specific flaw exists within the handling of HTTP headers by the Update Manager service. By sending overly large headers, an attacker is able to cause memory to be reused after it has been released. An attacker could leverage this to execute arbitrary code under the context of SYSTEM. "
CVE-2015-5690,2015-09-16,9.3,This vulnerability allows remote attackers to execute arbitrary code on vulnerable installations of Symantec Web Gateway. Authentication is not required to exploit this vulnerability. The specific flaw exists within the path processing for command URLs accessed through the management port of the gateway.  A crafted URL can cause the Web Gateway to execute a command that should not be available externally.  An attacker can exploit this vulnerability to execute arbitrary commands under the context of root. 
CVE-2015-5691,2015-09-16,8.5,"This vulnerability allows remote attackers to execute arbitrary code on vulnerable installations of Symantec Web Gateway. Authentication is required to exploit this vulnerability, however it can be bypassed via reflected cross-site scripting.The specific flaw exists within the admin_messages.php file which relies on mimetypes and file extensions to block potentially dangerous file uploads.  An attacker can exploit this condition to upload arbitrary files as the apache user.  Due to loose sudo restrictions, an attacker can add the setuid attribute and execute arbitrary code under the context of root. "
CVE-2015-6460,2015-09-16,7.5,This vulnerability allows remote attackers to execute arbitrary code on vulnerable installations of CODESYS Gateway Server. Authentication is not required to exploit this vulnerability.The specific flaw exists within the handling of the 0x03f0 opcode. An attacker can send a large buffer of data to the server which causes a heap buffer overflow. An attacker can leverage this vulnerability to execute code under the context of the process. 
CVE-2015-6460,2015-09-16,7.5,This vulnerability allows remote attackers to execute arbitrary code on vulnerable installations of CODESYS Gateway Server. Authentication is not required to exploit this vulnerability. The specific flaw exists within the handling of the 0x3ef opcode.  An attacker can send a large buffer of data to the server which will cause a heap buffer overflow.  An attacker can leverage this vulnerability to execute code under the context of the process. 
CVE-2015-6456,2015-09-16,9.0,"This vulnerability allows remote attackers to execute arbitrary code on vulnerable installations of GE MDS PulseNET. Authentication is required to exploit this vulnerability but it can bypassed using static credentials. The specific flaw exists within the PulseNET web service. It contains a hidden support account, with static credentials, that gives full access. An attacker could leverage this vulnerability to execute arbitrary code under the context of SYSTEM. "
CVE-2015-6459,2015-09-16,9.4,"This vulnerability allows remote attackers to read and delete arbitrary files on vulnerable installations of GE MDS PulseNET. Authentication is not required to exploit this vulnerability.The specific flaw exists within the FileDownloadServlet. By specifying a filename including directory traversal, an attacker can read and then delete an arbitrary file on the system. The read and subsequent deletion will be performed under the context of SYSTEM. "
CVE-2014-3789,2015-09-08,7.5,"This vulnerability allows remote attackers to execute arbitrary code on vulnerable installations of Cogent DataHub. Authentication is not required to exploit this vulnerability.The specific flaw exists within the EvalExpresssion method, which is available remotely through the AJAX facility. Using this method, it is possible to execute arbitrary Gamma code. By supplying a specially formatted Gamma script, a remote attacker can execute arbitrary OS commands in the context of the DataHub process. "
CVE-2015-6457,2015-09-08,6.8,This vulnerability allows remote attackers to execute arbitrary code on vulnerable installations of Moxa SoftCMS.  User interaction is required to exploit this vulnerability in that the target must visit a malicious page or open a malicious file.The specific flaw exists within processing of the strIP parameter of the setUserInfoData method of the VLCPlugin control.  The IP address string is copied to a fixed-length heap buffer without a length validation.  An attacker can leverage this vulnerability to gain code execution under the context of the process. 
CVE-2015-6457,2015-09-08,6.8,This vulnerability allows remote attackers to execute arbitrary code on vulnerable installations of Moxa SoftCMS.  User interaction is required to exploit this vulnerability in that the target must visit a malicious page or open a malicious file.The specific flaw exists within processing of the strUserName parameter of the setUserInfoData method of the VLCPlugin control. The user name string is copied to a fixed-length heap buffer without a length validation. An attacker can leverage this vulnerability to gain code execution under the context of the process. 
CVE-2015-6457,2015-09-08,6.8,"This vulnerability allows remote attackers to execute arbitrary code on vulnerable installations of Moxa SoftCMS.  User interaction is required to exploit this vulnerability in that the target must visit a malicious page or open a malicious file.The specific flaw exists within the Open3 method of the RTSPVIDEO.rtspvideoCtrl.1 control.  The implementation copies the user-supplied string to a field in a heap-based buffer without validating the size of the string, which can lead to a heap-based buffer overflow.  An attacker can leverage this vulnerability to execute arbitrary code under the context of the process. "
CVE-2015-6457,2015-09-08,6.8,"This vulnerability allows remote attackers to execute arbitrary code on vulnerable installations of Moxa SoftCMS. User interaction is required to exploit this vulnerability in that the target must visit a malicious page or open a malicious file.The specific flaw exists within the AudioRecord method in the RTSPVIDEO ActiveX control. The implementation copies the user-supplied string for the fullfilename parameter to a fixed-size heap buffer without validating its size, which can lead to a buffer overflow. An attacker can leverage this vulnerability to execute arbitrary code under the context of the process. "
CVE-2015-6458,2015-09-08,6.8,"This vulnerability allows remote attackers to execute arbitrary code on vulnerable installations of Moxa SoftCMS.   User interaction is required to exploit this vulnerability in that the target must visit a malicious page or open a malicious file.The specific flaw exists within the AudioRecord method in the RTSPVIDEO ActiveX control.  The implementation copies the user-supplied string for the ip parameter to a fixed-size stack buffer without validating its size, which can lead to a stack buffer overflow.  An attacker can leverage this vulnerability to execute arbitrary code under the context of the process. "
CVE-2015-6457,2015-09-08,6.8,"This vulnerability allows remote attackers to execute arbitrary code on vulnerable installations of Moxa SoftCMS. User interaction is required to exploit this vulnerability in that the target must visit a malicious page or open a malicious file.The specific flaw exists within the Open and Open2 methods in the RTSPVIDEO ActiveX control.  The implementation copies a user-supplied string into a fixed-length heap buffer without validating its size, which can lead to a buffer overflow.  An attacker can leverage this vulnerability to execute arbitrary code under the context of the process. "
CVE-2015-6457,2015-09-08,6.8,"This vulnerability allows remote attackers to execute arbitrary code on vulnerable installations of Moxa SoftCMS.  User interaction is required to exploit this vulnerability in that the target must visit a malicious page or open a malicious file.The specific flaw exists within the setRecordPrefix method of the IPCam.IPCamVideoRender_Plugin.1 control. The implementation copies the user-supplied string to a field in a heap-based buffer without validating its size, which can lead to a heap buffer overflow. An attacker can leverage this vulnerability to execute arbitrary code under the context of the process. "
CVE-2015-6457,2015-09-08,6.8,"This vulnerability allows remote attackers to execute arbitrary code on vulnerable installations of Moxa SoftCMS.  User interaction is required to exploit this vulnerability in that the target must visit a malicious page or open a malicious file.The specific flaw exists within the setStreamRecordData method of the IPCam.IPCam_Video_Render_Plugin.1 control.   The implementation copies the user-supplied string to a field in a heap-based buffer without validating its size, which can lead to a heap buffer overflow.  An attacker can leverage this vulnerability to execute arbitrary code under the context of the process. "
CVE-2015-6457,2015-09-08,6.8,"This vulnerability allows remote attackers to execute arbitrary code on vulnerable installations of Moxa SoftCMS.  User interaction is required to exploit this vulnerability in that the target must visit a malicious page or open a malicious file.The specific flaw exists within the setConfigPath method of the IPCam.IPCam_Video_Render_Plugin.1 control.   The implementation copies the user-supplied string to a field in a heap-based buffer without validating its size, which can lead to a heap buffer overflow.  An attacker can leverage this vulnerability to execute arbitrary code under the context of the process. "
CVE-2015-2541,2015-09-08,6.8,This vulnerability allows remote attackers to execute arbitrary code on vulnerable installations of Microsoft Internet Explorer. User interaction is required to exploit this vulnerability in that the target must visit a malicious page or open a malicious file.The specific flaw exists within the handling of CAttrValue objects. By manipulating a document's elements an attacker can force a dangling pointer to be reused after it has been freed. An attacker can leverage this vulnerability to execute arbitrary code under the context of the current process. 
CVE-2015-2501,2015-09-08,6.8,This vulnerability allows remote attackers to cause a use-after-free condition on vulnerable installations of Microsoft Internet Explorer. User interaction is required to exploit this vulnerability in that the target must visit a malicious page or open a malicious file.The specific flaw exists within the processing of svg images. A specially crafted svg image can cause Internet Explorer to reuse a CImgTaskSvgDoc object in memory after it has been freed. An attacker may be able to leverage this vulnerability to execute arbitrary code under the context of the current process. 
CVE-2015-2500,2015-09-08,6.8,"This vulnerability allows remote attackers to execute arbitrary code on vulnerable installations of Microsoft Internet Explorer.  User interaction is required to exploit this vulnerability in that the target must visit a malicious page or open a malicious file.The specific flaw exists within the usage of CImgElement objects.  By manipulating a document's elements, an attacker can cause a CImgElement object in memory to be reused after it has been freed. An attacker can leverage this vulnerability to execute arbitrary code under the context of the current process. "
CVE-2015-2499,2015-09-08,6.8,"This vulnerability allows remote attackers to execute arbitrary code on vulnerable installations of Microsoft Internet Explorer. User interaction is required to exploit this vulnerability in that the target must visit a malicious page or open a malicious file.The specific flaw exists within the usage of table column elements.  When a width of the column element is modified to a large value, this can cause an out-of-bounds memory access.   An attacker can leverage this vulnerability to execute code under the context of the current process. "
CVE-2015-2498,2015-09-08,6.8,"This vulnerability allows remote attackers to execute arbitrary code on vulnerable installations of Microsoft Internet Explorer.  User interaction is required to exploit this vulnerability in that the target must visit a malicious page or open a malicious file.The specific flaw exists within the usage of CTableSectionRowsCollectionCacheItem objects.   By manipulating a document's elements, an attacker can force an out-of-bounds memory access to occur.  An attacker can leverage this vulnerability to execute code under the context of the current process. "
CVE-2015-2489,2015-09-08,6.9,"This vulnerability allows attackers to execute arbitrary code on vulnerable installations of Microsoft Internet Explorer.  User interaction is required to exploit this vulnerability in that the target must visit a malicious page or open a malicious file.The specific flaw exists within the usage of ISettingsBroker.  By using a specified CLSID to the setValue method, an attacker can modify privileged registry values. An attacker can leverage this vulnerability to execute code under the context of the user at Medium integrity. "
CVE-2015-2486,2015-09-08,6.8,"This vulnerability allows remote attackers to execute arbitrary code on vulnerable installations of Microsoft Internet Explorer. User interaction is required to exploit this vulnerability in that the target must visit a malicious page or open a malicious file.The vulnerability relates to how Internet Explorer performs merging of HTML attributes. By manipulating a document's elements, an attacker can cause an object in memory to be processed as if it were a different type of object. An attacker can leverage this vulnerability to execute arbitrary code under the context of the current process. "
CVE-2015-2485,2015-09-08,6.8,This vulnerability allows remote attackers to execute arbitrary code on vulnerable installations of Microsoft Internet Explorer. User interaction is required to exploit this vulnerability in that the target must visit a malicious page or open a malicious file.The vulnerability relates to how Internet Explorer processes the IDs of HTML elements. By manipulating a document's elements an attacker can cause a CPtrAry&lt;CDOMNode*&gt; object in memory to be reused after it has been freed. An attacker can leverage this vulnerability to execute arbitrary code under the context of the current process. 
CVE-2015-2487,2015-09-08,6.8,"This vulnerability allows remote attackers to execute arbitrary code on vulnerable installations of Microsoft Internet Explorer. User interaction is required to exploit this vulnerability in that the target must visit a malicious page or open a malicious file.The vulnerability relates to how Internet Explorer interacts with Windows Media Player when the latter is used to perform media as part of a web page. By manipulating a document's elements an attacker can cause an object in memory to be reused after it has been freed. Depending on the attack, the object may be of type CMarkup (defined in MSHTML.dll) or of type CWMPPropUpdate (defined in wmp.dll). An attacker can leverage this vulnerability to execute arbitrary code under the context of the current process. "
CVE-2015-5689,2015-09-03,6.8,"This vulnerability allows remote attackers to execute arbitrary code on vulnerable installations of Symantec Ghost. User interaction is required to exploit this vulnerability in that the target must visit a malicious page or open a malicious file.The specific flaw exists within the handling of Ghost images.  The issue lies in sign-extending byte values from an array before using them as an index into an array, allowing for out-of-bounds access.  An attacker can leverage this vulnerability to execute arbitrary code within the context of the current process. "
CVE-2015-6946,2015-09-02,9.3,This vulnerability allows remote attackers to execute arbitrary code on vulnerable installations of Borland AccuRev. Authentication is not required to exploit this vulnerability.The specific flaw exists within the service_startup_doit functionality of the Reprise License Manager service.  The issue lies in the handling of the licfile parameter which can result in overflowing a stack-based buffer. An attacker could leverage this vulnerability to execute code under the context of SYSTEM. 
CVE-2015-6946,2015-09-02,9.3,This vulnerability allows remote attackers to execute arbitrary code on vulnerable installations of Borland AccuRev. Authentication is not required to exploit this vulnerability.The specific flaw exists within the activate_doit function of the service. The issue lies in the handling of the actserver parameter which can result in overflowing a stack-based buffer. An attacker could leverage this vulnerability to execute code under the context of SYSTEM. 
CVE-2015-6946,2015-09-02,9.3,This vulnerability allows remote attackers to cause a stack buffer overflow in the Reprise License Management service on installations of Borland AccuRev. Authentication is not required to exploit this vulnerability. The specific flaw exists within the activate_doit function of the service. The issue lies in the handling of the akey parameter which can result in overflowing a stack-based buffer.  An attacker could leverage this vulnerability to execute code under the context of SYSTEM. 
CVE-2015-6948,2015-09-02,6.8,"This vulnerability allows remote attackers to execute arbitrary code on vulnerable installations of Corel WordPerfect. User interaction is required to exploit this vulnerability in that the target must visit a malicious page or open a malicious file.The specific flaw exists within the conversion from documents formatted for Microsoft Word. By providing a malformed file, an attacker can cause memory to be written past the end of a heap buffer. An attacker could leverage this vulnerability to execute arbitrary code under the context of the current user. "
CVE-2015-6949,2015-09-02,7.9,This vulnerability allows remote attackers to execute arbitrary code on vulnerable installations of the ASUS TM-1900. Authentication is not required to exploit this vulnerability.The specific flaw exists within the HTTP header parsing routine.  The issue lies in the failure to check the size of header values.  An attacker could leverage this vulnerability to execute code within the context of root. 
CVE-2015-5426,2015-09-01,4.4,"This vulnerability could allow attackers to execute arbitrary code on vulnerable installations of HP LoadRunner. User interaction is required to exploit this vulnerability in that the target must visit a malicious page or open a malicious file.The specific flaw exists within the handling of scenario files (.lrs). By manipulating a scenario file's values, an attacker can cause a fixed-length stack buffer to overflow. An attacker could leverage this vulnerability to execute code under the context of the current process. "
CVE-2015-1830,2015-08-31,7.5,"This vulnerability allows remote attackers to execute arbitrary code on vulnerable installations of Apache ActiveMQ. Authentication is not required to exploit this vulnerability.The specific flaw exists within ActiveMQ fileserver web application. By issuing specially crafted requests, an attacker can create an arbitrary file on the server with attacker controlled data. An attacker can leverage this vulnerability to execute code under the context of the user. "
CVE-2015-4497,2015-08-31,7.5,This vulnerability allows remote attackers to execute arbitrary code on vulnerable installations of Mozilla Firefox. User interaction is required to exploit this vulnerability in that the target must visit a malicious page or open a malicious file.The specific flaw exists within the usage of nsIPresShell.  By manipulating a document's elements an attacker can force a dangling pointer to be reused after it has been freed. An attacker can leverage this vulnerability to execute code under the context of the current process. 
CVE-2015-5417,2015-08-24,7.5,This vulnerability allows remote attackers to execute arbitrary code on vulnerable installations of Hewlett-Packard KeyView IDOL. User interaction is required to exploit this vulnerability in that the target must visit a malicious page or open a malicious file.The flaw exists within the handling of GIF images. It is possible to trigger an out-of-bounds write by providing invalid LZW image data within a GIF. A remote attacker could exploit this vulnerability to execute arbitrary code under the context of the process. 
CVE-2015-5420,2015-08-24,7.5,This vulnerability allows remote attackers to execute arbitrary code on vulnerable installations of Hewlett-Packard KeyView IDOL. User interaction is required to exploit this vulnerability in that the target must visit a malicious page or open a malicious file.The flaw exists within the handling of ODF files. It is possible to trigger an out-of-bounds write when handling a malformed XML structure within an ODF. A remote attacker could exploit this vulnerability to execute arbitrary code under the context of the process. 
CVE-2015-5422,2015-08-24,7.5,This vulnerability allows remote attackers to execute arbitrary code on vulnerable installations of Hewlett-Packard KeyView IDOL. User interaction is required to exploit this vulnerability in that the target must visit a malicious page or open a malicious file.The flaw exists within the handling of AutoCAD files. It is possible to trigger an out-of-bounds write when handling malformed header data within an AutoCAD file. A remote attacker could exploit this vulnerability to execute arbitrary code under the context of the process. 
CVE-2015-5419,2015-08-24,7.5,This vulnerability allows remote attackers to execute arbitrary code on vulnerable installations of Hewlett-Packard KeyView IDOL. User interaction is required to exploit this vulnerability in that the target must visit a malicious page or open a malicious file.The flaw exists within the handling of GIF images. It is possible to trigger an out-of-bounds write when handling malformed transparency data within a GIF. A remote attacker could exploit this vulnerability to execute arbitrary code under the context of the process. 
CVE-2015-5418,2015-08-24,7.5,This vulnerability allows remote attackers to execute arbitrary code on vulnerable installations of Hewlett-Packard KeyView IDOL. User interaction is required to exploit this vulnerability in that the target must visit a malicious page or open a malicious file.The flaw exists within the handling of GIF images. It is possible to trigger a buffer overflow while handling image data within a GIF. A remote attacker could exploit this vulnerability to execute arbitrary code under the context of the process. 
CVE-2015-5421,2015-08-24,7.5,This vulnerability allows remote attackers to execute arbitrary code on vulnerable installations of Hewlett-Packard KeyView IDOL. User interaction is required to exploit this vulnerability in that the target must visit a malicious page or open a malicious file.The flaw exists within the handling of Lotus wk1 files. It is possible to trigger a buffer overflow when handling malformed data within a Lotus wk1 file. A remote attacker could exploit this vulnerability to execute arbitrary code under the context of the process. 
CVE-2015-5423,2015-08-24,7.5,This vulnerability allows remote attackers to execute arbitrary code on vulnerable installations of Hewlett-Packard KeyView IDOL. User interaction is required to exploit this vulnerability in that the target must visit a malicious page or open a malicious file.The flaw exists within the handling of HTML files. It is possible to trigger a buffer overflow handling table data within an HTML file. A remote attacker could exploit this vulnerability to execute arbitrary code under the context of the process. 
CVE-2015-5424,2015-08-24,7.5,This vulnerability allows remote attackers to execute arbitrary code on vulnerable installations of Hewlett-Packard KeyView IDOL. User interaction is required to exploit this vulnerability in that the target must visit a malicious page or open a malicious file.The flaw exists within the handling of DOCX files. It is possible to trigger a use-after-free while handling tag data within a DOCX. A remote attacker could exploit this vulnerability to execute arbitrary code under the context of the process. 
CVE-2015-5416,2015-08-24,7.5,This vulnerability allows remote attackers to execute arbitrary code on vulnerable installations of Hewlett-Packard KeyView IDOL. User interaction is required to exploit this vulnerability in that the target must visit a malicious page or open a malicious file.The flaw exists within the handling of GIF images. It is possible to trigger a buffer overflow by specifying an overly large ImageWidth within a GIF. A remote attacker could exploit this vulnerability to execute arbitrary code under the context of the process. 
CVE-2015-0986,2015-08-13,7.5,"This vulnerability allows remote attackers to execute arbitrary code on vulnerable installations of VPort ActiveX SDK PLUS. User interaction is required to exploit this vulnerability in that the target must visit a malicious page or open a malicious file.The specific flaw exists within the VPORTSDK.VPortSDKCtrl.1 ActiveX control. By passing an overly long string to the GetClientReg method's Name parameter, an attacker can overflow a buffer on the stack. This vulnerability could be used to execute arbitrary code in the context of the browser. "
CVE-2015-1000,2015-08-13,7.5,"This vulnerability allows remote attackers to execute arbitrary code on vulnerable installations of VPort ActiveX SDK PLUS. User interaction is required to exploit this vulnerability in that the target must visit a malicious page or open a malicious file.The specific flaw exists within the VPORTSDK.VPortSDKCtrl.1 ActiveX control. By passing an overly long string to the GetClientReg method's Model parameter, an attacker can overflow a buffer on the stack. This vulnerability could be used to execute arbitrary code in the context of the browser. "
CVE-2015-3799,2015-08-13,7.2,"This vulnerability allows attackers to execute arbitrary code on vulnerable installations of Apple OS X. An attacker must have shell access to exploit this vulnerability, however Guest access is sufficient.The specific flaw exists within the authentication of users who use their iCloud account and password to log in to OS X. Any user is able to change the password of these users without knowing the previous password. This allows an attacker to run arbitrary commands as that user. If the target user is an Admin, the attacker can run arbitrary commands as root. "
CVE-2015-2452,2015-08-11,6.8,This vulnerability allows remote attackers to execute arbitrary code on vulnerable installations of Microsoft Internet Explorer. User interaction is required to exploit this vulnerability in that the target must visit a malicious page or open a malicious file.The vulnerability relates to how Internet Explorer processes style attributes on HTML elements. By manipulating a document's elements an attacker can cause a CStyleAttrArray object in memory to be reused after it has been freed. An attacker can leverage this vulnerability to execute arbitrary code under the context of the current process. 
CVE-2015-2455,2015-08-11,10.0,This vulnerability allows remote attackers to execute arbitrary code on vulnerable installations of Microsoft Windows. User interaction is required to exploit this vulnerability in that the target must visit a malicious page or open a malicious file.The specific flaw exists within the processing of the IUP instruction (opcode 0x31) in TrueType fonts. A crafted font can cause point patching to modify arbitrary addresses in the Windows kernel. This can be leveraged by an attacker to run arbitrary code in the context of SYSTEM. 
CVE-2015-2435,2015-08-11,10.0,"This vulnerability allows remote attackers to execute arbitrary code on vulnerable installations of Microsoft Windows. User interaction is required to exploit this vulnerability in that the target must visit a malicious page or open a malicious file.The specific flaw exists within the processing of TrueType fonts.  A glyph can be crafted to cause a buffer overflow in win32k!vCopyClearTypeBits in the Windows kernel, allowing read and write access to kernel memory.  This can be leveraged by an attacker to run arbitrary code in the context of SYSTEM. "
CVE-2015-2454,2015-08-11,4.4,"This vulnerability allows remote attackers to escape Protected Mode on vulnerable installations of Microsoft Internet Explorer User interaction is required to exploit this vulnerability in that the target must visit a malicious page or open a malicious file.The specific flaw exists within the HelpPane executable. The issue lies in the validation of the integrity level of the COM client, which is performed with a comparison against the integrity level of the desktop's shell.  An attacker can leverage this vulnerability to execute code under the context of the user at medium integrity. "
CVE-2015-2451,2015-08-11,6.8,This vulnerability allows remote attackers to execute arbitrary code on vulnerable installations of Microsoft Internet Explorer. User interaction is required to exploit this vulnerability in that the target must visit a malicious page or open a malicious file.The vulnerability relates to how Internet Explorer processes CSS stylesheets associated with HTML documents. By manipulating a document's elements an attacker can cause a COrphanedStyleSheetArray object in memory to be reused after it has been freed. An attacker can leverage this vulnerability to execute arbitrary code under the context of the current process. 
CVE-2015-2450,2015-08-11,6.8,This vulnerability allows remote attackers to execute arbitrary code on vulnerable installations of Microsoft Internet Explorer. User interaction is required to exploit this vulnerability in that the target must visit a malicious page or open a malicious file.The vulnerability relates to how Internet Explorer processes CSS stylesheets associated with HTML documents. By manipulating a document's elements an attacker can cause a COrphanedStyleSheetArray object in memory to be reused after it has been freed. An attacker can leverage this vulnerability to execute arbitrary code under the context of the current process. 
CVE-2015-2448,2015-08-11,7.5,This vulnerability allows remote attackers to execute arbitrary code on vulnerable installations of Microsoft Internet Explorer. User interaction is required to exploit this vulnerability in that the target must visit a malicious page or open a malicious file.The specific flaw exists within the handling of Array's call function. The issue lies in the failure to properly ensure that the 'this' parameter is an object and not a native integer. An attacker can leverage this vulnerability to execute code within the context of the current process. 
CVE-2015-2443,2015-08-11,5.4,This vulnerability allows remote attackers to execute arbitrary code on vulnerable installations of Microsoft Internet Explorer. User interaction is required to exploit this vulnerability in that the target must visit a malicious page or open a malicious file.The specific flaw exists within the handling of the accessor function for the stack trace property descriptor.  The issue lies in the failure to ensure that the 'this' parameter is an object and not a native integer.  An attacker can leverage this vulnerability to execute code within the context of the current process. 
CVE-2015-2440,2015-08-11,5.4,This vulnerability allows remote attackers to gain information about the layout of memory on vulnerable installations of Microsoft Windows. User interaction is required to exploit this vulnerability in that the target must visit a malicious page or open a malicious file.The specific flaw exists within the implementation of the XSLT function generate-id. The unique ID string it returns can be used to infer the address at which an XML Node object is stored in memory. An attacker can use this information in conjunction with other vulnerabilities to execute code in the context of the process. 
CVE-2015-2429,2015-08-11,4.7,"This vulnerability allows local attackers to partially escape AppContainer limitations on vulnerable installations of Microsoft Internet Explorer. User interaction is required to exploit this vulnerability in that the target must visit a malicious page or open a malicious file.The specific flaw exists within the IShdocvwBroker::EditWith broker API call.  The issue lies in the failure to check for registry symbolic links before recursively traversing the key.  An attacker can leverage this vulnerability to read the contents of any key within the HKCU registry hive, bypassing the read restrictions designed into EPM. "
CVE-2015-2429,2015-08-11,6.9,"This vulnerability allows remote attackers to escalate privileges on vulnerable installations of Microsoft Internet Explorer.  User interaction is required to exploit this vulnerability in that the target must visit a malicious page or open a malicious file.The specific flaw exists within the handling of registry links.  An attacker running code in a low-integrity Internet Explorer process can set a registry link that will be followed by the medium-integrity broker process, which will then reduce the security of the target registry key in such a way that it can be modified by low-integrity Internet Explorer processes.  These registry keys can be used to execute medium-integrity processes from low-integrity Internet Explorer processes. "
CVE-2015-2430,2015-08-11,6.9,This vulnerability allows attackers to escalate privileges on vulnerable installations of Microsoft Internet Explorer.  User interaction is required to exploit this vulnerability in that the target must visit a malicious page or open a malicious file.The specific flaw exists within the handling of junction points in the Favorites folder linked to other folders.  An attacker running code in the context of a low-rights Internet Explorer process can set up a junction point in the Favorites folder and then the IE broker process will change access control rights in the targeted folders (which are normally unmodifiable by the low-rights process).  An attacker can leverage this vulnerability to execute code under the context of a medium integrity process. 
CVE-2015-1743,2015-08-10,6.9,This vulnerability allows remote attackers to escape Enhanced Protected Mode on vulnerable installations of Microsoft Internet Explorer. User interaction is required to exploit this vulnerability in that the target must visit a malicious page or open a malicious file.The specific flaw exists within the usage of the add-on installer.  An attacker can bypass checks within the add-on installer with special paths and junction points to achieve medium-integrity code execution under the context of the user. 
CVE-2015-4934,2015-07-30,10.0,"This vulnerability allows remote attackers to execute arbitrary code on vulnerable installations of IBM Tivoli Storage Manager FastBack. Authentication is not required to exploit this vulnerability.The specific flaw exists within the processing of opcode 8192. By sending a crafted packet on TCP port 11460, an attacker is able to cause a stack buffer overflow when handling SymbolOperation debug dispatching. An attacker can use this to execute arbitrary code under the context of SYSTEM. "
CVE-2015-4931,2015-07-30,10.0,"This vulnerability allows remote attackers to execute arbitrary code on vulnerable installations of IBM Tivoli Storage Manager FastBack. Authentication is not required to exploit this vulnerability.The specific flaw exists within the processing of opcode 4115. By sending a crafted packet on TCP port 11460, an attacker is able to cause a stack buffer overflow when handling a version description string. An attacker can use this to execute arbitrary code under the context of SYSTEM. "
CVE-2015-4933,2015-07-30,10.0,"This vulnerability allows remote attackers to execute arbitrary code on vulnerable installations of IBM Tivoli Storage Manager FastBack. Authentication is not required to exploit this vulnerability.The specific flaw exists within the processing of opcode 1365. By sending a crafted packet on TCP port 11460, an attacker is able to cause a stack buffer overflow when handling a Volume Restore Agents list. An attacker can use this to execute arbitrary code under the context of SYSTEM. "
