CVE-ID,MITRE Assign Date,CVE Description,Label
cve-2015-3128,2015-04-09,use-after-fre vulner adob flash player 13.0.302 14.x 18.x 18.0.203 window OS X 11.2.202.481 linux adob air 18.0.180 adob air sdk 18.0.180 adob air sdk compil 18.0.180 allow attack execut arbitrari code via unspecifi vector differ vulner cve-2015-3118 cve-2015-3124 cve-2015-3127 cve-2015-3129 cve-2015-3131 cve-2015-3132 cve-2015-3136 cve-2015-3137 cve-2015-4428 cve-2015-4430 cve-2015-5117,t
cve-2015-3292,2015-04-10,the instal netapp oncommand workflow autom 2.2.1p1 3.x 3.0p1 set java debug wire protocol jdwp servic allow remot attack execut arbitrari code via unspecifi vector,t
cve-2015-3214,2015-04-10,the pit_ioport_read i8254.c linux kernel 2.6.33 qemu 2.3.1 distinguish read length write length might allow guest OS user execut arbitrari code host OS trigger use invalid index,t
cve-2015-3202,2015-04-10,fusermount fuse 2.9.3-15 properli clear environ invok 1 mount 2 umount root allow local user write arbitrari file via craft libmount_mtab environ variabl use mount 's debug featur,t
cve-2015-3306,2015-04-15,the mod_copi modul proftpd 1.3.5 allow remot attack read write arbitrari file via site cpfr site cpto command,t
cve-2015-3440,2015-04-28,cross-sit script xss vulner wp-includes/wp-db.php wordpress 4.2.1 allow remot attack inject arbitrari web script html via long comment improperli store limit mysql text data type,t
cve-2015-3628,2015-04-30,the icontrol api F5 big-ip ltm afm analyt apm asm link control pem 11.3.0 11.5.3 hf2 11.6.0 11.6.0 hf6 big-ip aam 11.4.0 11.5.3 hf2 11.6.0 11.6.0 hf6 big-ip edg gateway webacceler wom 11.3.0 big-ip gtm 11.3.0 11.6.0 hf6 big-ip psm 11.3.0 11.4.1 enterpris manag 3.1 3.1.1 big-iq cloud secur 4.0 4.5.0 big-iq devic 4.2.0 4.5.0 big-iq adc 4.5.0 allow remot authent user `` resourc administr '' role gain privileg via ical 1 script 2 handler soap request icontrol/icontrolportal.cgi,t
cve-2015-3704,2015-05-07,runner install.framework instal framework legaci subsystem appl OS X 10.10.4 properli drop privileg allow attack execut arbitrari code privileg context via craft app,t
cve-2015-3796,2015-05-07,the tre librari libc appl io 8.4.1 OS X 10.10.5 allow context-depend attack execut arbitrari code caus denial servic memori corrupt applic crash via craft regular express differ vulner cve-2015-3797 cve-2015-3798,t
cve-2015-3798,2015-05-07,the tre librari libc appl io 8.4.1 OS X 10.10.5 allow context-depend attack execut arbitrari code caus denial servic memori corrupt applic crash via craft regular express differ vulner cve-2015-3796 cve-2015-3797,t
cve-2015-3783,2015-05-07,scenekit appl OS X 10.10.5 allow remot attack execut arbitrari code caus denial servic memori corrupt applic crash via unspecifi vector,t
cve-2015-3673,2015-05-07,admin framework appl OS X 10.10.4 properli restrict locat writeconfig client allow local user obtain root privileg move modifi directori util,t
cve-2015-3897,2015-05-12,directori travers vulner bonita bpm portal 6.5.3 allow remot attack read arbitrari file via .. dot dot theme paramet file path locat paramet bonita/portal/themeresourc,t
cve-2015-3864,2015-05-12,integ underflow mpeg4extractor :parsechunk function mpeg4extractor.cpp libstagefright mediaserv android 5.1.1 lmy48m allow remot attack execut arbitrari code via craft mpeg-4 data aka intern bug 23034759 note vulner exist incomplet fix cve-2015-3824,t
cve-2015-4018,2015-05-18,sql inject vulner feedwordpresssyndicationpage.class.php feedwordpress plugin 2015.0514 wordpress allow remot authent user execut arbitrari sql command via link_id paramet updat action syndication.php page wp-admin/admin.php,t
cve-2015-4062,2015-05-22,sql inject vulner includes/nsp_search.php newstatpress plugin 0.9.9 wordpress allow remot authent user execut arbitrari sql command via where1 paramet nsp_search page wp-admin/admin.php,t
cve-2015-4066,2015-05-22,multipl sql inject vulner admin/handlers.php gigpress plugin 2.3.9 wordpress allow remot authent user execut arbitrari sql command via 1 show_artist_id 2 show_venue_id paramet add action gigpress.php page wp-admin/admin.php,t
cve-2015-4064,2015-05-22,sql inject vulner modules/module.ab-testing.php land page plugin 1.8.5 wordpress allow remot authent user execut arbitrari sql command via post paramet edit delete-vari action wp-admin/post.php,t
cve-2015-4133,2015-05-28,unrestrict file upload vulner admin/scripts/fileuploader/php.php reflex galleri plugin 3.1.4 wordpress allow remot attack execut arbitrari php code upload file php extens access via direct request file uploads/ directori,t
cve-2015-4137,2015-05-29,sql inject vulner related.php milw0rm clone script 1 allow remot attack execut arbitrari sql command via program paramet,t
cve-2015-4414,2015-06-07,directori travers vulner download_audio.php SE html5 album audio player se-html5-album-audio-play plugin 1.1 earlier wordpress allow remot attack read arbitrari file via .. dot dot file paramet,t
cve-2015-4430,2015-06-08,use-after-fre vulner adob flash player 13.0.302 14.x 18.x 18.0.203 window OS X 11.2.202.481 linux adob air 18.0.180 adob air sdk 18.0.180 adob air sdk compil 18.0.180 allow attack execut arbitrari code via unspecifi vector differ vulner cve-2015-3118 cve-2015-3124 cve-2015-3127 cve-2015-3128 cve-2015-3129 cve-2015-3131 cve-2015-3132 cve-2015-3136 cve-2015-3137 cve-2015-4428 cve-2015-5117,t
cve-2015-4432,2015-06-08,heap-bas buffer overflow adob flash player 13.0.302 14.x 18.x 18.0.203 window OS X 11.2.202.481 linux adob air 18.0.180 adob air sdk 18.0.180 adob air sdk compil 18.0.180 allow attack execut arbitrari code via unspecifi vector differ vulner cve-2015-3135 cve-2015-5118,t
cve-2015-4481,2015-06-10,race condit mozilla mainten servic mozilla firefox 40.0 firefox esr 38.x 38.2 window allow local user write arbitrari file consequ gain privileg via vector involv hard link log file updat,t
cve-2015-4624,2015-06-16,hak5 wifi pineappl 2.0 2.3 use predict csrf token,t
cve-2015-4658,2015-06-18,multipl sql inject vulner admin/login.php milw0rm clone script 1 allow remot attack execut arbitrari sql command via 1 usr 2 pwd paramet,t
cve-2015-5065,2015-06-24,absolut path travers vulner proxy.php googl currenc lookup paypal currenc convert basic for woocommerc plugin 1.4 wordpress allow remot attack read arbitrari file via full pathnam requrl paramet,t
cve-2015-5116,2015-06-26,adob flash player 13.0.302 14.x 18.x 18.0.203 window OS X 11.2.202.481 linux adob air 18.0.180 adob air sdk 18.0.180 adob air sdk compil 18.0.180 allow remot attack bypass same origin polici via unspecifi vector differ vulner cve-2014-0578 cve-2015-3115 cve-2015-3116 cve-2015-3125,t
cve-2015-5132,2015-06-26,buffer overflow adob flash player 18.0.232 window OS X 11.2.202.508 linux adob air 18.0.199 adob air sdk 18.0.199 adob air sdk compil 18.0.199 allow attack execut arbitrari code via unspecifi vector differ vulner cve-2015-5131 cve-2015-5133,t
cve-2015-5131,2015-06-26,buffer overflow adob flash player 18.0.232 window OS X 11.2.202.508 linux adob air 18.0.199 adob air sdk 18.0.199 adob air sdk compil 18.0.199 allow attack execut arbitrari code via unspecifi vector differ vulner cve-2015-5132 cve-2015-5133,t
cve-2015-5118,2015-06-26,heap-bas buffer overflow adob flash player 13.0.302 14.x 18.x 18.0.203 window OS X 11.2.202.481 linux adob air 18.0.180 adob air sdk 18.0.180 adob air sdk compil 18.0.180 allow attack execut arbitrari code via unspecifi vector differ vulner cve-2015-3135 cve-2015-4432,t
cve-2015-5127,2015-06-26,use-after-fre vulner adob flash player 18.0.232 window OS X 11.2.202.508 linux adob air 18.0.199 adob air sdk 18.0.199 adob air sdk compil 18.0.199 allow attack execut arbitrari code via unspecifi vector differ vulner cve-2015-5130 cve-2015-5134 cve-2015-5539 cve-2015-5540 cve-2015-5550 cve-2015-5551 cve-2015-5556 cve-2015-5557 cve-2015-5559 cve-2015-5561 cve-2015-5563 cve-2015-5564 cve-2015-5565,t
cve-2015-5082,2015-06-26,endian firewal 3.0 allow remot attack execut arbitrari command via shell metacharact 1 new_password_1 2 new_password_2 paramet cgi-bin/chpasswd.cgi,t
cve-2015-5133,2015-06-26,buffer overflow adob flash player 18.0.232 window OS X 11.2.202.508 linux adob air 18.0.199 adob air sdk 18.0.199 adob air sdk compil 18.0.199 allow attack execut arbitrari code via unspecifi vector differ vulner cve-2015-5131 cve-2015-5132,t
cve-2015-5148,2015-06-30,sql inject vulner livelycart 1.2.0 allow remot attack execut arbitrari sql command via search_queri paramet product/search,t
cve-2015-5287,2015-07-01,the abrt-hook-ccpp help program automat bug report tool abrt 2.7.1 allow local user certain permiss gain privileg via symlink attack file predict name demonstr /var/tmp/abrt/abrt-hax-coredump /var/spool/abrt/abrt-hax-coredump,t
cve-2015-5273,2015-07-01,the abrt-action-install-debuginfo-to-abrt-cach help program automat bug report tool abrt 2.7.1 allow local user write arbitrari file via symlink attack unpacked.cpio pre-creat directori predict name /var/tmp,t
cve-2015-5452,2015-07-08,sql inject vulner watchguard xc 9.2 10.0 build 150522 allow remot attack execut arbitrari sql command via sid cooki demonstr request borderpost/imp/compose.php3,t
cve-2015-5471,2015-07-10,absolut path travers vulner include/user/download.php swim team plugin 1.44.10777 wordpress allow remot attack read arbitrari file via full pathnam file paramet,t
cve-2015-5477,2015-07-10,name isc bind 9.x 9.9.7-p2 9.10.x 9.10.2-p3 allow remot attack caus denial servic requir assert failur daemon exit via tkey queri,t
cve-2015-5554,2015-07-17,adob flash player 18.0.232 window OS X 11.2.202.508 linux adob air 18.0.199 adob air sdk 18.0.199 adob air sdk compil 18.0.199 allow attack execut arbitrari code leverag unspecifi `` type confus '' differ vulner cve-2015-5555 cve-2015-5558 cve-2015-5562,t
cve-2015-5551,2015-07-17,use-after-fre vulner adob flash player 18.0.232 window OS X 11.2.202.508 linux adob air 18.0.199 adob air sdk 18.0.199 adob air sdk compil 18.0.199 allow attack execut arbitrari code via unspecifi vector differ vulner cve-2015-5127 cve-2015-5130 cve-2015-5134 cve-2015-5539 cve-2015-5540 cve-2015-5550 cve-2015-5556 cve-2015-5557 cve-2015-5559 cve-2015-5561 cve-2015-5563 cve-2015-5564 cve-2015-5565,t
cve-2015-5561,2015-07-17,use-after-fre vulner adob flash player 18.0.232 window OS X 11.2.202.508 linux adob air 18.0.199 adob air sdk 18.0.199 adob air sdk compil 18.0.199 allow attack execut arbitrari code via unspecifi vector differ vulner cve-2015-5127 cve-2015-5130 cve-2015-5134 cve-2015-5539 cve-2015-5540 cve-2015-5550 cve-2015-5551 cve-2015-5556 cve-2015-5557 cve-2015-5559 cve-2015-5563 cve-2015-5564 cve-2015-5565,t
cve-2015-5574,2015-07-17,use-after-fre vulner adob flash player 18.0.241 19.x 19.0.185 window OS X 11.2.202.521 linux adob air 19.0.190 adob air sdk 19.0.190 adob air sdk compil 19.0.190 allow attack execut arbitrari code via unspecifi vector differ vulner cve-2015-5570 cve-2015-5581 cve-2015-5584 cve-2015-6682,t
cve-2015-5562,2015-07-17,adob flash player 18.0.232 window OS X 11.2.202.508 linux adob air 18.0.199 adob air sdk 18.0.199 adob air sdk compil 18.0.199 allow attack execut arbitrari code leverag unspecifi `` type confus '' differ vulner cve-2015-5554 cve-2015-5555 cve-2015-5558,t
cve-2015-5556,2015-07-17,use-after-fre vulner adob flash player 18.0.232 window OS X 11.2.202.508 linux adob air 18.0.199 adob air sdk 18.0.199 adob air sdk compil 18.0.199 allow attack execut arbitrari code via unspecifi vector differ vulner cve-2015-5127 cve-2015-5130 cve-2015-5134 cve-2015-5539 cve-2015-5540 cve-2015-5550 cve-2015-5551 cve-2015-5557 cve-2015-5559 cve-2015-5561 cve-2015-5563 cve-2015-5564 cve-2015-5565,t
cve-2015-5558,2015-07-17,adob flash player 18.0.232 window OS X 11.2.202.508 linux adob air 18.0.199 adob air sdk 18.0.199 adob air sdk compil 18.0.199 allow attack execut arbitrari code leverag unspecifi `` type confus '' differ vulner cve-2015-5554 cve-2015-5555 cve-2015-5562,t
cve-2015-5546,2015-07-17,adob flash player 18.0.232 window OS X 11.2.202.508 linux adob air 18.0.199 adob air sdk 18.0.199 adob air sdk compil 18.0.199 allow attack execut arbitrari code caus denial servic memori corrupt via unspecifi vector differ vulner cve-2015-5544 cve-2015-5545 cve-2015-5547 cve-2015-5548 cve-2015-5549 cve-2015-5552 cve-2015-5553,t
cve-2015-5563,2015-07-17,use-after-fre vulner adob flash player 18.0.232 window OS X 11.2.202.508 linux adob air 18.0.199 adob air sdk 18.0.199 adob air sdk compil 18.0.199 allow attack execut arbitrari code via unspecifi vector differ vulner cve-2015-5127 cve-2015-5130 cve-2015-5134 cve-2015-5539 cve-2015-5540 cve-2015-5550 cve-2015-5551 cve-2015-5556 cve-2015-5557 cve-2015-5559 cve-2015-5561 cve-2015-5564 cve-2015-5565,t
cve-2015-5549,2015-07-17,adob flash player 18.0.232 window OS X 11.2.202.508 linux adob air 18.0.199 adob air sdk 18.0.199 adob air sdk compil 18.0.199 allow attack execut arbitrari code caus denial servic memori corrupt via unspecifi vector differ vulner cve-2015-5544 cve-2015-5545 cve-2015-5546 cve-2015-5547 cve-2015-5548 cve-2015-5552 cve-2015-5553,t
cve-2015-5544,2015-07-17,adob flash player 18.0.232 window OS X 11.2.202.508 linux adob air 18.0.199 adob air sdk 18.0.199 adob air sdk compil 18.0.199 allow attack execut arbitrari code caus denial servic memori corrupt via unspecifi vector differ vulner cve-2015-5545 cve-2015-5546 cve-2015-5547 cve-2015-5548 cve-2015-5549 cve-2015-5552 cve-2015-5553,t
cve-2015-5555,2015-07-17,adob flash player 18.0.232 window OS X 11.2.202.508 linux adob air 18.0.199 adob air sdk 18.0.199 adob air sdk compil 18.0.199 allow attack execut arbitrari code leverag unspecifi `` type confus '' differ vulner cve-2015-5554 cve-2015-5558 cve-2015-5562,t
cve-2015-5548,2015-07-17,adob flash player 18.0.232 window OS X 11.2.202.508 linux adob air 18.0.199 adob air sdk 18.0.199 adob air sdk compil 18.0.199 allow attack execut arbitrari code caus denial servic memori corrupt via unspecifi vector differ vulner cve-2015-5544 cve-2015-5545 cve-2015-5546 cve-2015-5547 cve-2015-5549 cve-2015-5552 cve-2015-5553,t
cve-2015-5540,2015-07-17,use-after-fre vulner adob flash player 18.0.232 window OS X 11.2.202.508 linux adob air 18.0.199 adob air sdk 18.0.199 adob air sdk compil 18.0.199 allow attack execut arbitrari code via unspecifi vector differ vulner cve-2015-5127 cve-2015-5130 cve-2015-5134 cve-2015-5539 cve-2015-5550 cve-2015-5551 cve-2015-5556 cve-2015-5557 cve-2015-5559 cve-2015-5561 cve-2015-5563 cve-2015-5564 cve-2015-5565,t
cve-2015-5547,2015-07-17,adob flash player 18.0.232 window OS X 11.2.202.508 linux adob air 18.0.199 adob air sdk 18.0.199 adob air sdk compil 18.0.199 allow attack execut arbitrari code caus denial servic memori corrupt via unspecifi vector differ vulner cve-2015-5544 cve-2015-5545 cve-2015-5546 cve-2015-5548 cve-2015-5549 cve-2015-5552 cve-2015-5553,t
cve-2015-5550,2015-07-17,use-after-fre vulner adob flash player 18.0.232 window OS X 11.2.202.508 linux adob air 18.0.199 adob air sdk 18.0.199 adob air sdk compil 18.0.199 allow attack execut arbitrari code via unspecifi vector differ vulner cve-2015-5127 cve-2015-5130 cve-2015-5134 cve-2015-5539 cve-2015-5540 cve-2015-5551 cve-2015-5556 cve-2015-5557 cve-2015-5559 cve-2015-5561 cve-2015-5563 cve-2015-5564 cve-2015-5565,t
cve-2015-5560,2015-07-17,integ overflow adob flash player 18.0.232 window OS X 11.2.202.508 linux adob air 18.0.199 adob air sdk 18.0.199 adob air sdk compil 18.0.199 allow attack execut arbitrari code via unspecifi vector,t
cve-2015-5557,2015-07-17,use-after-fre vulner adob flash player 18.0.232 window OS X 11.2.202.508 linux adob air 18.0.199 adob air sdk 18.0.199 adob air sdk compil 18.0.199 allow attack execut arbitrari code via unspecifi vector differ vulner cve-2015-5127 cve-2015-5130 cve-2015-5134 cve-2015-5539 cve-2015-5540 cve-2015-5550 cve-2015-5551 cve-2015-5556 cve-2015-5559 cve-2015-5561 cve-2015-5563 cve-2015-5564 cve-2015-5565,t
cve-2015-5545,2015-07-17,adob flash player 18.0.232 window OS X 11.2.202.508 linux adob air 18.0.199 adob air sdk 18.0.199 adob air sdk compil 18.0.199 allow attack execut arbitrari code caus denial servic memori corrupt via unspecifi vector differ vulner cve-2015-5544 cve-2015-5546 cve-2015-5547 cve-2015-5548 cve-2015-5549 cve-2015-5552 cve-2015-5553,t
cve-2015-5602,2015-07-20,sudoedit sudo 1.8.15 allow local user gain privileg via symlink attack file whose full path defin use multipl wildcard /etc/sudo demonstr `` /home/ /file.txt '',t
cve-2015-5603,2015-07-20,the hipchat jira plugin 6.30.0 atlassian jira allow remot authent user execut arbitrari java code via unspecifi vector relat `` veloc templat inject vulner '',t
cve-2015-5889,2015-08-06,rsh remote_cmd compon appl OS X 10.11 allow local user obtain root privileg via vector involv environ variabl,t
cve-2015-5784,2015-08-06,runner install.framework instal framework legaci compon appl OS X 10.10.5 properli drop privileg allow attack execut arbitrari code privileg context via craft app,t
cve-2015-5754,2015-08-06,race condit runner install.framework instal framework legaci compon appl OS X 10.10.5 allow attack execut arbitrari code privileg context via craft app leverag incorrect privileg drop associ lock error,t
cve-2015-6173,2015-08-14,the kernel microsoft window vista sp2 window server 2008 sp2 R2 sp1 window 7 sp1 window 8 window 8.1 window server 2012 gold R2 window RT gold 8.1 window 10 gold 1511 allow local user gain privileg via craft applic aka `` window kernel memori elev privileg vulner '' differ vulner cve-2015-6171 cve-2015-6174,t
cve-2015-6171,2015-08-14,the kernel microsoft window vista sp2 window server 2008 sp2 R2 sp1 window 7 sp1 window 8 window 8.1 window server 2012 gold R2 window RT gold 8.1 window 10 gold 1511 allow local user gain privileg via craft applic aka `` window kernel memori elev privileg vulner '' differ vulner cve-2015-6173 cve-2015-6174,t
cve-2015-6102,2015-08-14,the kernel microsoft window vista sp2 window server 2008 sp2 R2 sp1 window 7 sp1 window 8 window 8.1 window server 2012 gold R2 window RT gold 8.1 window 10 gold 1511 allow local user bypass kaslr protect mechan consequ discov driver base address via craft applic aka `` window kernel memori inform disclosur vulner '',t
cve-2015-6086,2015-08-14,microsoft internet explor 9 11 allow remot attack obtain sensit inform process memori via craft web site aka `` internet explor inform disclosur vulner '',t
cve-2015-6101,2015-08-14,the kernel microsoft window vista sp2 window server 2008 sp2 R2 sp1 window 7 sp1 window 8 window 8.1 window server 2012 gold R2 window RT gold 8.1 window 10 gold 1511 allow local user gain privileg via craft applic aka `` window kernel memori elev privileg vulner '' differ vulner cve-2015-6100,t
cve-2015-6128,2015-08-14,microsoft window vista sp2 window server 2008 sp2 R2 sp1 window 7 sp1 mishandl librari load allow local user gain privileg via craft applic aka `` window librari load remot code execut vulner '',t
cve-2015-6100,2015-08-14,the kernel microsoft window vista sp2 window server 2008 sp2 R2 sp1 window 7 sp1 window 8 window 8.1 window server 2012 gold R2 window RT gold 8.1 window 10 gold 1511 allow local user gain privileg via craft applic aka `` window kernel memori elev privileg vulner '' differ vulner cve-2015-6101,t
cve-2015-6103,2015-08-14,the adob type manag librari microsoft window vista sp2 window server 2008 sp2 R2 sp1 window 7 sp1 window 8 window 8.1 window server 2012 gold R2 window RT gold 8.1 window 10 gold 1511 allow remot attack execut arbitrari code via craft embed font aka `` window graphic memori remot code execut vulner '' differ vulner cve-2015-6104,t
cve-2015-6104,2015-08-14,the adob type manag librari microsoft window vista sp2 window server 2008 sp2 R2 sp1 window 7 sp1 window 8 window 8.1 window server 2012 gold R2 window RT gold 8.1 window 10 gold 1511 allow remot attack execut arbitrari code via craft embed font aka `` window graphic memori remot code execut vulner '' differ vulner cve-2015-6103,t
cve-2015-6098,2015-08-14,buffer overflow network driver interfac standard ndi implement microsoft window vista sp2 window server 2008 sp2 R2 sp1 window 7 sp1 allow local user gain privileg via craft applic aka `` window ndi elev privileg vulner '',t
cve-2015-6168,2015-08-14,microsoft edg allow remot attack execut arbitrari code caus denial servic memori corrupt via craft web site aka `` microsoft edg memori corrupt vulner '' differ vulner cve-2015-6153,t
cve-2015-6132,2015-08-14,microsoft window vista sp2 window server 2008 sp2 R2 sp1 window 7 sp1 window 8 window 8.1 window server 2012 gold R2 window RT gold 8.1 window 10 gold 1511 mishandl librari load allow local user gain privileg via craft applic aka `` window librari load remot code execut vulner '',t
cve-2015-6174,2015-08-14,the kernel microsoft window vista sp2 window server 2008 sp2 R2 sp1 window 7 sp1 window 8 window 8.1 window server 2012 gold R2 window RT gold 8.1 window 10 gold 1511 allow local user gain privileg via craft applic aka `` window kernel memori elev privileg vulner '' differ vulner cve-2015-6171 cve-2015-6173,t
cve-2015-6305,2015-08-17,untrust search path vulner cmainthread :launchdownload function vpndownloader.ex cisco anyconnect secur mobil client 2.0 4.1 window allow local user gain privileg via trojan hors dll current work directori demonstr dbghelp.dll aka bug ID cscuv01279 note vulner exist incomplet fix cve-2015-4211,t
cve-2015-6787,2015-08-31,multipl unspecifi vulner googl chrome 47.0.2526.73 allow attack caus denial servic possibl impact via unknown vector,t
cve-2015-6763,2015-08-31,multipl unspecifi vulner googl chrome 46.0.2490.71 allow attack caus denial servic possibl impact via unknown vector,t
cve-2015-6809,2015-09-04,multipl cross-sit script xss vulner bedita 3.6.0 allow remot attack inject arbitrari web script html via 1 cfg projectnam paramet index.php/admin/saveconfig 2 data stats_provider_url paramet index.php/areas/savearea 3 data descript paramet index.php/areas/savesect,t
cve-2015-6835,2015-09-08,the session deseri php 5.4.45 5.5.x 5.5.29 5.6.x 5.6.13 mishandl multipl php_var_unseri call allow remot attack execut arbitrari code caus denial servic use-after-fre via craft session content,t
cve-2015-6834,2015-09-08,multipl use-after-fre vulner php 5.4.45 5.5.x 5.5.29 5.6.x 5.6.13 allow remot attack execut arbitrari code via vector relat 1 serializ interfac 2 splobjectstorag class 3 spldoublylinkedlist class mishandl unseri,t
cve-2015-7077,2015-09-16,the intel graphic driver compon appl OS X 10.11.2 allow local user gain privileg caus denial servic out-of-bound memori access via unspecifi vector,t
cve-2015-7106,2015-09-16,the intel graphic driver compon appl OS X 10.11.2 allow local user gain privileg caus denial servic memori corrupt via unspecifi vector,t
cve-2015-7108,2015-09-16,the bluetooth hci interfac appl OS X 10.11.2 allow local user gain privileg caus denial servic memori corrupt via unspecifi vector,t
cve-2015-7084,2015-09-16,the kernel appl io 9.2 OS X 10.11.2 tvo 9.1 watcho 2.1 allow local user gain privileg caus denial servic memori corrupt via unspecifi vector differ vulner cve-2015-7083,t
cve-2015-7083,2015-09-16,the kernel appl io 9.2 OS X 10.11.2 tvo 9.1 watcho 2.1 allow local user gain privileg caus denial servic memori corrupt via unspecifi vector differ vulner cve-2015-7084,t
cve-2015-7112,2015-09-16,the iohidfamili api appl io 9.2 OS X 10.11.2 tvo 9.1 watcho 2.1 allow attack execut arbitrari code privileg context caus denial servic memori corrupt via craft app differ vulner cve-2015-7111,t
cve-2015-7047,2015-09-16,the kernel appl io 9.2 OS X 10.11.2 tvo 9.1 watcho 2.1 allow local user gain privileg via craft mach messag mispars,t
cve-2015-6967,2015-09-16,unrestrict file upload vulner My imag plugin nibbleblog 4.0.5 allow remot administr execut arbitrari code upload file execut extens access via direct request file content/private/plugins/my_image/image.php,t
cve-2015-7007,2015-09-16,script editor appl OS X 10.11.1 allow remot attack bypass intend user-confirm requir applescript execut via unspecifi vector,t
cve-2015-6995,2015-09-16,the disk imag compon appl io 9.1 OS X 10.11.1 mispars imag allow attack execut arbitrari code caus denial servic memori corrupt via craft app,t
cve-2015-7068,2015-09-16,iokit scsi appl io 9.2 OS X 10.11.2 tvo 9.1 watcho 2.1 allow attack execut arbitrari code privileg context caus denial servic null pointer derefer via app provid unspecifi usercli type,t
cve-2015-7110,2015-09-16,the disk imag compon appl OS X 10.11.2 tvo 9.1 allow local user gain privileg caus denial servic memori corrupt via craft disk imag,t
cve-2015-7078,2015-09-16,use-after-fre vulner hypervisor appl OS X 10.11.2 allow local user gain privileg via vector involv VM object,t
cve-2015-6996,2015-09-16,ioacceleratorfamili appl io 9.1 OS X 10.11.1 watcho 2.0.1 allow attack execut arbitrari code caus denial servic memori corrupt via craft app,t
cve-2015-7243,2015-09-18,buffer overflow boxoft wav mp3 convert allow remot attack caus denial servic crash possibl execut arbitrari code via craft wav file,t
cve-2015-7297,2015-09-21,sql inject vulner joomla 3.2 3.4.4 allow remot attack execut arbitrari sql command via unspecifi vector differ vulner cve-2015-7858,t
cve-2015-7309,2015-09-22,the theme editor bolt 2.2.5 check file extens renam file allow remot authent user execut arbitrari code renam craft file directli access,t
cve-2015-7387,2015-09-28,zoho manageengin eventlog analyz 10.6 build 10060 earlier allow remot attack bypass intend restrict execut arbitrari sql command via allow queri follow disallow one queri paramet event/runquery.do demonstr `` select 1 insert into '' fix build 11200,t
cve-2015-7562,2015-09-29,multipl cross-sit script xss vulner teampass 2.1.24 earlier allow remot attack inject arbitrari web script html via 1 label valu item 2 name role,t
cve-2015-7547,2015-09-29,multipl stack-bas buffer overflow 1 send_dg 2 send_vc function libresolv librari gnu C librari aka glibc libc6 2.23 allow remot attack caus denial servic crash possibl execut arbitrari code via craft dn respons trigger call getaddrinfo function af_unspec af_inet6 address famili relat perform `` dual a/aaaa dn queri '' libnss_dns.so.2 nss modul,t
cve-2015-7647,2015-10-01,adob flash player 18.0.255 19.x 19.0.226 window OS X 11.2.202.540 linux allow attack execut arbitrari code leverag unspecifi `` type confus '' differ vulner cve-2015-7648,t
cve-2015-7648,2015-10-01,adob flash player 18.0.255 19.x 19.0.226 window OS X 11.2.202.540 linux allow attack execut arbitrari code leverag unspecifi `` type confus '' differ vulner cve-2015-7647,t
cve-2015-7709,2015-10-05,the arkeiad daemon arkeia backup agent western digit arkeia 11.0.12 earlier allow remot attack bypass authent execut arbitrari command via seri craft request involv arkfs_exec_cmd oper,t
cve-2015-7765,2015-10-09,zoho manageengin opmanag 11.5 build 11600 earlier use hardcod password `` plugin '' integrationus account allow remot authent user obtain administr access leverag knowledg password,t
cve-2015-7768,2015-10-09,buffer overflow konica minolta ftp util 1 allow remot attack execut arbitrari code via long cwd command,t
cve-2015-7767,2015-10-09,buffer overflow konica minolta ftp util 1 allow remot attack execut arbitrari code caus denial servic applic crash via long user command,t
cve-2015-7808,2015-10-11,the vb_api_hook :decodeargu method vbulletin 5 connect 5.1.2 5.1.9 allow remot attack conduct php object inject attack execut arbitrari php code via craft serial object argument paramet ajax/api/hook/decodeargu,t
cve-2015-7865,2015-10-19,nvscpapisvr.ex stereoscop 3D driver servic nvidia gpu graphic driver r340 341.92 r352 354.35 r358 358.87 window properli restrict access stereosvrpip name pipe allow local user gain privileg via commandlin number 2 command store hkey_local_machin explor run registri key differ vulner cve-2011-4784,t
cve-2015-7897,2015-10-22,the media scan function face recognit librari android.media.process samsung galaxi S6 edg g925vvru4b0g9 allow remot attack gain privileg caus denial servic memori corrupt via craft bmp imag file,t
cve-2015-7893,2015-10-22,secemailui samsung galaxi S6 sanit html email content allow remot attack execut arbitrari javascript,t
cve-2015-7985,2015-10-27,valv steam 2.10.91.91 use weak permiss user read write instal folder allow local user gain privileg via trojan hors steam.ex file,t
cve-2015-8043,2015-11-02,use-after-fre vulner adob flash player 18.0.261 19.x 19.0.245 window OS X 11.2.202.548 linux adob air 19.0.241 adob air sdk 19.0.241 adob air sdk compil 19.0.241 allow attack execut arbitrari code via unspecifi vector differ vulner cve-2015-7651 cve-2015-7652 cve-2015-7653 cve-2015-7654 cve-2015-7655 cve-2015-7656 cve-2015-7657 cve-2015-7658 cve-2015-7660 cve-2015-7661 cve-2015-7663 cve-2015-8042 cve-2015-8044 cve-2015-8046,t
cve-2015-8044,2015-11-02,use-after-fre vulner adob flash player 18.0.261 19.x 19.0.245 window OS X 11.2.202.548 linux adob air 19.0.241 adob air sdk 19.0.241 adob air sdk compil 19.0.241 allow attack execut arbitrari code via unspecifi vector differ vulner cve-2015-7651 cve-2015-7652 cve-2015-7653 cve-2015-7654 cve-2015-7655 cve-2015-7656 cve-2015-7657 cve-2015-7658 cve-2015-7660 cve-2015-7661 cve-2015-7663 cve-2015-8042 cve-2015-8043 cve-2015-8046,t
