CVE-ID,MITRE Assign Date,CVE Description,Label
cve-2015-0914,2015-01-08,easyctf 1.4 valid session ID allow remot attack obtain access via craft http request,f
cve-2015-0903,2015-01-08,buffer overflow saitoh kikaku maruo editor 8.51 earlier allow remot attack execut arbitrari code via craft .hmbook file,f
cve-2015-0916,2015-01-08,sql inject vulner graph.php cacti 0.8.6f allow remot authent user execut arbitrari sql command via local_graph_id paramet differ vulner cve-2007-6035,f
cve-2015-0915,2015-01-08,cross-sit script xss vulner raku maildeal 11.2.1 earlier allow remot attack inject arbitrari web script html via craft attach filenam,f
cve-2015-0900,2015-01-08,cross-sit script xss vulner schedule.cgi nishishi factori fumi teacher 's schedul board 1.10 2.21 allow remot attack inject arbitrari web script html via craft url,f
cve-2015-0899,2015-01-08,the multipagevalid implement apach strut 1 1.1 1.3.10 allow remot attack bypass intend access restrict via modifi page paramet,f
cve-2015-0910,2015-01-08,cross-sit script xss vulner tagawa takao transmitmail 1.11 1.5.8 allow remot attack inject arbitrari web script html via craft filenam,f
cve-2015-0906,2015-01-08,directori travers vulner lhaplu 1.70 allow remot attack write arbitrari file via craft archiv,f
cve-2015-0898,2015-01-08,futomi cgi cafe MP form mail cgi ecommerc 2.0.12 window allow remot attack execut arbitrari perl code via unspecifi vector,f
cve-2015-0917,2015-01-08,cross-sit script xss vulner backend kajona 4.6.3 allow remot attack inject arbitrari web script html via action paramet index.php,f
cve-2015-0870,2015-01-08,cross-sit script xss vulner hb.cgi nishishi factori fumi new clipper 2.x 2.5.0 allow remot attack inject arbitrari web script html via unspecifi vector,f
cve-2015-0896,2015-01-08,multipl cross-sit script xss vulner extplor 2.1.7 allow remot attack inject arbitrari web script html via unspecifi vector,f
cve-2015-0882,2015-01-08,multipl cross-sit script xss vulner zencart-ja aka zen cart japanes edit 1.3 jp 1.3.0.2 jp8 1.5 ja 1.5.1 ja allow remot attack inject arbitrari web script html via craft paramet relat admin/includes/init_includes/init_sanitize.php includes/init_includes/init_sanitize.php,f
cve-2015-0883,2015-01-08,synck graphica mailform pro cgi 4.1.4 4.1.5 mailauth modul enabl properli send e-mail messag allow remot attack execut arbitrari code via unspecifi vector,f
cve-2015-0884,2015-01-08,unquot window search path vulner toshiba bluetooth stack window 9.10.32 T servic station 2.2.14 allow local user gain privileg via trojan hors applic name compos initi substr path contain space charact,f
cve-2015-0887,2015-01-08,npppd ppp access concentr pppac seil seil/x86 fuji router 1.00 3.30 seil/x1 router 3.50 4.70 seil/x2 router 3.50 4.70 seil/b1 router 3.50 4.70 allow remot attack caus denial servic infinit loop devic hang via craft sstp packet,f
cve-2015-0886,2015-01-08,integ overflow crypt_raw method key-stretch implement jbcrypt 0.4 make easier remot attack determin cleartext valu password hash via brute-forc attack hash associ maximum expon,f
cve-2015-0888,2015-01-08,kent-web clip board 4.1 allow remot attack delet arbitrari file via unspecifi vector,f
cve-2015-0889,2015-01-08,kent-web joy note 5.3 allow remot attack delet file write file consequ execut arbitrari code via vector involv articl,f
cve-2015-0885,2015-01-08,checkpw 1.02 earlier allow remot attack caus denial servic infinit loop via -- dash dash usernam,f
cve-2015-0918,2015-01-08,cross-sit script xss vulner administr backend sefrengo 1.6.1 allow remot attack inject arbitrari web script html via searchterm paramet backend/main.php,f
cve-2015-0890,2015-01-08,the bestwebsoft googl captcha aka recaptcha plugin 1.13 wordpress allow remot attack bypass captcha protect mechan obtain administr access via unspecifi vector,f
cve-2015-0875,2015-01-08,the ogaki kyoritsu bank smartphon passbook applic 1 android creat log file contain input data user allow attack obtain sensit inform read file,f
cve-2015-0893,2015-01-08,cross-sit script xss vulner maroyaka cgi maroyaka relay novel allow remot attack inject arbitrari web script html via unspecifi vector,f
cve-2015-0891,2015-01-08,cross-sit script xss vulner maroyaka cgi maroyaka simpl board allow remot attack inject arbitrari web script html via unspecifi vector,f
cve-2015-0892,2015-01-08,cross-sit script xss vulner maroyaka cgi maroyaka imag album allow remot attack inject arbitrari web script html via unspecifi vector,f
cve-2015-0873,2015-01-08,cross-sit script xss vulner homepag decor perltreebb 2.30 earlier allow remot attack inject arbitrari web script html via unspecifi vector,f
cve-2015-0901,2015-01-08,cross-sit script xss vulner duwasai flashi theme 1.3 earlier wordpress allow remot attack inject arbitrari web script html via unspecifi vector,f
cve-2015-0894,2015-01-08,sql inject vulner all In one WP secur firewal plugin 3.8.8 wordpress allow remot attack execut arbitrari sql command via unspecifi vector,f
cve-2015-0920,2015-01-08,cross-sit request forgeri csrf vulner banner effect header plugin 1.2.6 wordpress allow remot attack hijack authent administr request conduct cross-sit script xss attack via banner_effect_email paramet bannereffectopt page wp-admin/options-general.php,f
cve-2015-0869,2015-01-08,i-o data devic np-bbrm router allow remot attack caus denial servic ssdp reflect via upnp request,f
cve-2015-0919,2015-01-08,multipl sql inject vulner administr backend sefrengo 1.6.1 allow remot administr execut arbitrari sql command via 1 idcat 2 idclient paramet backend/main.php,f
cve-2015-0867,2015-01-08,directori travers vulner synck graphica download log cgi 3.0 earlier allow remot attack read arbitrari file via craft filenam,f
cve-2015-0895,2015-01-08,cross-sit request forgeri csrf vulner all In one WP secur firewal plugin 3.9.0 wordpress allow remot attack hijack authent administr request delet log 404 aka not found http statu code,f
cve-2015-0868,2015-01-08,unrestrict file upload vulner mrs. shiromuku perl cgi shiromuku bu2 bb 2.91 allow remot attack execut arbitrari code upload execut file,f
cve-2015-0880,2015-01-08,buffer overflow crear al-mail32 1.13d allow remot attack execut arbitrari code via long filenam attach,f
cve-2015-0871,2015-01-08,cross-sit script xss vulner mrs. shiromuku perl cgi shiromuku u1 guestbook 1.62 earlier allow remot attack inject arbitrari web script html via unspecifi vector,f
cve-2015-0878,2015-01-08,directori travers vulner crear al-mail32 1.13d allow remot attack write arbitrari file via craft filenam attach,f
cve-2015-0879,2015-01-08,crear al-mail32 1.13d allow remot attack caus denial servic applic crash via 1 con 2 aux 3 nul devic name filenam attach,f
cve-2015-0881,2015-01-08,crlf inject vulner squid 3.1.1 allow remot attack inject arbitrari http header conduct http respons split attack via craft header respons,f
cve-2015-0921,2015-01-09,xml extern entiti xxe vulner server task log mcafe epolici orchestr epo 4.6.9 5.x 5.1.2 allow remot authent user read arbitrari file via conditionxml paramet tasklogt orionupdatetablefilter.do,f
cve-2015-0922,2015-01-09,mcafe epolici orchestr epo 4.6.9 5.x 5.1.2 use secret key across differ custom instal allow attack obtain administr password leverag knowledg encrypt password,f
cve-2015-0994,2015-01-10,induct autom ignit 7.7.2 allow remot authent user bypass brute-forc protect mechan use differ session ID valu seri http request,f
cve-2015-0990,2015-01-10,untrust search path vulner ecava integraxor scada server 4.2.4488 allow local user gain privileg via renam dll default instal directori,f
cve-2015-0976,2015-01-10,cross-sit script xss vulner induct autom ignit 7.7.2 allow remot attack inject arbitrari web script html via unspecifi vector,f
cve-2015-0961,2015-01-10,barracuda web filter 8.1.005 ssl inspect enabl verifi x.509 certif upstream ssl server allow man-in-the-middl attack spoof server obtain sensit inform via craft certif,f
cve-2015-0950,2015-01-10,cross-sit script xss vulner admin.php x-cart 5.1.6 5.1.10 allow remot attack inject arbitrari web script html via substr paramet,f
cve-2015-0931,2015-01-10,ektron content manag system cm 8.5 8.7 8.7sp2 9.0 sp1 saxon xslt parser use allow remot attack execut arbitrari code via craft xslt document relat `` resourc inject '' issu,f
cve-2015-0951,2015-01-10,x-cart 5.1.11 allow remot authent user read delet address data arbitrari account via modifi 1 updat 2 remov request,f
cve-2015-0932,2015-01-10,the antlab inngat firmwar IG 3100 IG 3101 inngat 3.00 E inngat 3.01 E inngat 3.02 E inngat 3.10 E inngat 3.01 G inngat 3.10 G devic requir authent rsync session allow remot attack read write arbitrari file via tcp traffic port 873,f
cve-2015-1008,2015-01-10,sql inject vulner emerson am devic manag 13 allow remot authent user gain privileg via malform input,f
cve-2015-0943,2015-01-10,baswar bank maksuliikenn 9.10.0 encrypt commun client backend server allow man-in-the-middl attack obtain encrypt key user credenti sensit inform snif network modifi traffic insert packet client-serv data stream,f
cve-2015-1032,2015-01-10,cross-sit script xss vulner kiwix 0.9.1 use kiwix-serv allow remot attack inject arbitrari web script html via pattern paramet /search,f
cve-2015-1028,2015-01-10,multipl cross-sit script xss vulner d-link dsl-2730b router rev C1 firmwar ge_1.01 allow remot authent user inject arbitrari web script html via 1 domainnam paramet dnsproxy.cmd dn proxi configur panel 2 brname paramet lancfg2get.cgi lan configur panel 3 wlauthmod 4 wl_wsc_reg 5 wl_wsc_mode paramet wlsecrefresh.wl wireless secur panel 6 wlwpapsk paramet wlsecurity.wl wireless password viewer,f
cve-2015-0998,2015-01-10,schneider electr indusoft web studio 7.1.3.4 sp3 patch 4 intouch machin edit 2014 7.1.3.4 sp3 patch 4 transmit cleartext credenti allow remot attack obtain sensit inform snif network,f
cve-2015-0997,2015-01-10,schneider electr indusoft web studio 7.1.3.4 sp3 patch 4 intouch machin edit 2014 7.1.3.4 sp3 patch 4 provid hmi user interfac list valid usernam make easier remot attack obtain access via brute-forc password-guess attack,f
cve-2015-0999,2015-01-10,schneider electr indusoft web studio 7.1.3.4 sp3 patch 4 intouch machin edit 2014 7.1.3.4 sp3 patch 4 store cleartext opc user credenti configur file allow local user obtain sensit inform read file,f
cve-2015-0996,2015-01-10,schneider electr indusoft web studio 7.1.3.4 sp3 patch 4 intouch machin edit 2014 7.1.3.4 sp3 patch 4 reli hardcod cleartext password control read access project file project configur file make easier local user obtain sensit inform discov password,f
cve-2015-0926,2015-01-10,labtech 100.237 linux use world-writ permiss root-execut script allow local user gain privileg modifi script file,f
cve-2015-1015,2015-01-10,omron cx-one cx-programm 9.6 cj2m plc devic 2.1 cj2h plc devic 1.5 use revers format password storag object file compact flash card make easier local user obtain sensit inform read file,f
cve-2015-1003,2015-01-10,directori travers vulner ininet embeddedwebserv aka ewebserv 2.02 allow remot attack read arbitrari file via craft pathnam,f
cve-2015-1002,2015-01-10,ininet embeddedwebserv aka ewebserv 2.02 mishandl url encod allow remot attack write delet file via craft string,f
cve-2015-1001,2015-01-10,multipl stack-bas buffer overflow ininet embeddedwebserv aka ewebserv 2.02 allow remot attack execut arbitrari code via long field http request,f
cve-2015-1013,2015-01-10,osisoft PI AF 2.6 2.7 PI sql AF 2.1.2.19 ensur PI sql AF trust user group lack everyon account allow remot authent user bypass intend command restrict via sql statement,f
cve-2015-1005,2015-01-10,ininet embeddedwebserv aka ewebserv 2.02 window CE use cleartext password storag allow context-depend attack obtain sensit inform via unspecifi vector,f
cve-2015-0987,2015-01-10,omron cx-one cx-programm 9.6 cj2m plc devic 2.1 cj2h plc devic 1.5 reli cleartext password transmiss allow remot attack obtain sensit inform snif network plc unlock request,f
cve-2015-1026,2015-01-10,multipl cross-sit script xss vulner zoho manageengin admanag plu 6.2 build 6270 allow remot attack inject arbitrari web script html via 1 techniciansearchtext paramet help desk technician page 2 rolessearchtext paramet help desk role,f
cve-2015-0984,2015-01-10,directori travers vulner ftp server honeywel excel web xl1000c50 52 i/o xl1000c100 104 i/o xl1000c500 300 i/o xl1000c1000 600 i/o xl1000c50u 52 i/o uukl xl1000c100u 104 i/o uukl xl1000c500u 300 i/o uukl xl1000c1000u 600 i/o uukl control 2.04.01 allow remot attack read file web root consequ obtain administr login access via craft pathnam,f
cve-2015-0985,2015-01-10,cross-sit request forgeri csrf vulner xzere 442sr OS 442sr wind turbin allow remot attack hijack authent admin request modifi default user 's password via get request,f
cve-2015-0991,2015-01-10,induct autom ignit 7.7.2 allow remot attack obtain sensit inform read error messag unhandl except demonstr pathnam inform,f
cve-2015-1030,2015-01-10,memori leak rfc2553_connect_to function jbsocket.c privoxi 3.0.22 allow remot attack caus denial servic memori consumpt via larg number request reject socket limit reach,f
cve-2015-0986,2015-01-10,multipl stack-bas buffer overflow moxa vport activex sdk plu 2.8 allow remot attack insert assembly-cod line via vector involv regkey 1 set 2 get command,f
cve-2015-0973,2015-01-10,buffer overflow png_read_idat_data function pngrutil.c libpng 1.5.21 1.6.x 1.6.16 allow context-depend attack execut arbitrari code via idat data larg width differ vulner cve-2014-9495,f
cve-2015-0924,2015-01-10,ceragon fibeair ip-10 bridg default password root account make easier remot attack obtain access via 1 http 2 ssh 3 telnet 4 cli session,f
cve-2015-0988,2015-01-10,omron cx-one cx-programm 9.6 use revers format password storag project source-cod file make easier local user obtain sensit inform read file,f
cve-2015-0992,2015-01-10,induct autom ignit 7.7.2 store cleartext opc server credenti allow local user obtain sensit inform via unspecifi vector,f
cve-2015-0993,2015-01-10,induct autom ignit 7.7.2 termin session upon logout action allow remot attack bypass intend access restrict leverag unattend workstat,f
cve-2015-0978,2015-01-10,multipl untrust search path vulner 1 eqatec.analytics.monitor.win32_vc100.dl 2 eqatec.analytics.monitor.win32_vc100-x64.dl elips E3 4.5.232 4.6.161 allow local user gain privileg via trojan hors dll unspecifi directori note may overlap cve-2015-2264,f
cve-2015-1029,2015-01-10,the puppetlabs-stdlib modul 2.1 3.0 4.1 4.5.x 4.5.1 puppet 2.8.8 earlier allow remot authent user gain privileg obtain sensit inform prepopul fact cach,f
cve-2015-0977,2015-01-10,network vision intravu 2.3.0a14 window allow remot attack execut arbitrari OS command via unspecifi vector,f
cve-2015-0971,2015-01-10,the der parser suricata 2.0.8 allow remot attack caus denial servic crash via vector relat ssl/tl certif,f
cve-2015-1010,2015-01-10,rockwel autom rsview32 7.60.00 aka cpr9 sr4 earlier properli encrypt credenti allow local user obtain sensit inform read file conduct decrypt attack,f
cve-2015-0930,2015-01-10,the web interfac servis hvg video gateway devic firmwar 2.2.26a100 hardcod administr password make easier remot attack obtain access via http session,f
cve-2015-0995,2015-01-10,induct autom ignit 7.7.2 use md5 password hash make easier context-depend attack obtain access via brute-forc attack,f
cve-2015-0938,2015-01-10,search.php blue coat malwar analysi applianc softwar 4.2.4.20150312-releas allow remot attack bypass intend access restrict list read arbitrari document provid match keyword conjunct craft paramet,f
cve-2015-0933,2015-01-10,absolut path travers vulner sharelatex 0.1.3 earlier paranoid openin_ani set omit allow remot authent user read arbitrari file via \includ command,f
cve-2015-0937,2015-01-10,cross-sit script xss vulner search.php blue coat malwar analysi applianc softwar 4.2.4.20150312-releas allow remot attack inject arbitrari web script html via unspecifi vector,f
cve-2015-0970,2015-01-10,cross-sit request forgeri csrf vulner searchblox 8.2 allow remot attack hijack authent arbitrari user,f
cve-2015-0968,2015-01-10,unrestrict file upload vulner admin/uploadimage.html searchblox 8.2 allow remot attack execut arbitrari code upload file execut extens image/jpeg content type differ vulner cve-2013-3590,f
cve-2015-0967,2015-01-10,multipl cross-sit script xss vulner searchblox 8.2 allow remot attack inject arbitrari web script html via 1 search field plugin/index.html 2 titl field creat featur result form admin/main.jsp,f
cve-2015-0989,2015-01-10,pactwar 4.1 sp3 allow remot attack caus denial servic applic crash via craft file trigger intern error,f
cve-2015-1011,2015-01-10,hospira lifecar pca infus system 7.0 hardcod credenti make easier remot attack obtain access via unspecifi vector,f
cve-2015-0962,2015-01-10,barracuda web filter 7.x 8.x 8.1.005 ssl inspect enabl use root certif author certif across differ custom instal make easier remot attack conduct man-in-the-middl attack ssl session leverag certif 's trust relationship,f
cve-2015-1000,2015-01-10,stack-bas buffer overflow openforipcamtest method rtspvideo.rtspvideoctrl.1 aka sstreamvideo activex control moxa softcm 1.3 allow remot attack execut arbitrari code via strrtsppath paramet,f
cve-2015-0969,2015-01-10,searchblox 8.2 allow remot attack obtain sensit inform via pretty=tru action _cluster/health uri,f
cve-2015-0934,2015-01-10,common latex servic interfac clsi 0.1.3 use sharelatex 0.1.3 allow remot authent user execut arbitrari code via backtick charact filenam,f
cve-2015-0929,2015-01-10,time.htm web interfac servis hvg video gateway devic firmwar 2.2.26a78 allow remot attack bypass authent obtain administr access leverag cooki receiv http respons,f
cve-2015-1009,2015-01-10,schneider electr indusoft web studio 7.1.3.5 patch 5 wonderwar intouch machin edit 7.1 sp3 patch 4 use cleartext project-window password storag allow local user obtain sensit inform read file,f
cve-2015-0981,2015-01-10,the soap web interfac scada engin bacnet opc server 2.1.371.24 allow remot attack bypass authent read write arbitrari databas field via unspecifi vector,f
cve-2015-0980,2015-01-10,format string vulner bacnopcserver.ex soap web interfac scada engin bacnet opc server 2.1.371.24 allow remot attack execut arbitrari code via format string specifi request,f
cve-2015-0941,2015-01-10,the inetc plugin nullsoft scriptabl instal system nsi use cert/cc failur observ engin foe product verifi x.509 certif ssl server allow man-in-the-middl attack spoof server possibl execut arbitrari code send craft certif download session window execut file,f
cve-2015-0982,2015-01-10,buffer overflow unspecifi dll schneider electr pelco ds-nv 7.8.90 allow remot attack execut arbitrari code via unspecifi vector,f
cve-2015-0925,2015-01-10,the client ipass open mobil 2.4.5 window allow remot authent user execut arbitrari code via dll pathnam craft unicod string improperli handl subprocess reach name pipe demonstr unc share pathnam,t
cve-2015-0972,2015-01-10,pearson proctorcach 2015.1.17 use hardcod password across differ custom instal allow remot attack modifi test metadata caus denial servic test disrupt leverag knowledg password,f
cve-2015-0979,2015-01-10,heap-bas buffer overflow soap web interfac scada engin bacnet opc server 2.1.371.24 allow remot attack execut arbitrari code via craft packet,f
cve-2015-0923,2015-01-10,the contentblockex method workarea/servercontrolws.asmx ektron content manag system cm 8.5 8.7 8.7sp2 9.0 sp1 allow remot attack read arbitrari file via extern entiti declar conjunct entiti refer within xml document name xslt paramet relat xml extern entiti xxe issu,f
cve-2015-1031,2015-01-10,multipl use-after-fre vulner privoxi 3.0.22 allow remot attack unspecifi impact via vector relat 1 unmap function list.c 2 `` two addit unconfirm use-after-fre complaint made cover scan '' note detail obtain third parti inform,f
cve-2015-0935,2015-01-10,bomgar remot support 15.1.1 allow remot attack execut arbitrari php code via craft serial data unspecifi php script,f
cve-2015-1038,2015-01-11,p7zip 9.20.1 allow remot attack write arbitrari file via symlink attack archiv,f
cve-2015-1042,2015-01-11,the string_sanitize_url function core/string_api.php mantisbt 1.2.0a3 1.2.18 use incorrect regular express allow remot attack conduct open redirect phish attack via url `` '' colon slash separ return paramet login_page.php differ vulner cve-2014-6316,f
cve-2015-1041,2015-01-11,cross-sit script xss vulner e107_admin/filemanager.php e107 1.4 allow remot attack inject arbitrari web script html via e107_files/ file path query_str,f
cve-2015-1039,2015-01-11,cross-sit script xss vulner user/login.phtml zf-common zfcuser 1.2.2 allow remot attack inject arbitrari web script html via redirect paramet,f
cve-2015-1040,2015-01-11,multipl cross-sit script xss vulner administr backend bedita 3.4.0 allow remot authent user inject arbitrari web script html via 1 lrealnam field editprofil form index.php/home/profil 2 data titl 3 data descript field addquickitem form index.php 4 `` note text '' field savenot form index.php/area 5 titlebeobject 6 tagsarea field updateform form index.php/documents/view,f
cve-2015-1048,2015-01-12,open redirect vulner integr web server siemen simat s7-1200 cpu devic firmwar 4.1 allow remot attack redirect user arbitrari web site conduct phish attack via unspecifi vector,f
cve-2015-1047,2015-01-12,vpxd vmware vcenter server 5.0 u3e 5.1 u3 5.5 u2 allow remot attack caus denial servic via long heartbeat messag,f
cve-2015-1044,2015-01-12,vmware-authd aka author process vmware workstat 10.x 10.0.5 vmware player 6.x 6.0.5 vmware esxi 5.0 5.5 allow attack caus host OS denial servic via unspecifi vector,f
cve-2015-1043,2015-01-12,the host guest file system hgf vmware workstat 10.x 10.0.5 vmware player 6.x 6.0.5 vmware fusion 6.x 6.0.5 7.x 7.0.1 allow guest OS user caus guest OS denial servic via unspecifi vector,f
cve-2015-1049,2015-01-13,the web server siemen scalanc x-200irt switch firmwar 5.2.0 allow remot attack hijack session via unspecifi vector,f
cve-2015-1051,2015-01-15,open redirect vulner context UI modul context modul 7.x-3.x 7.x-3.6 drupal allow remot attack redirect user arbitrari web site conduct phish attack via url destin paramet,f
cve-2015-1050,2015-01-15,cross-sit script xss vulner F5 big-ip applic secur manag asm 11.6 allow remot attack inject arbitrari web script html via respons bodi field creat new user account,f
cve-2015-1052,2015-01-15,cross-sit script xss vulner poll archiv phpkit 1.6.6 build 160014 allow remot attack inject arbitrari web script html via result paramet upload_files/pk/include.php,f
cve-2015-1157,2015-01-16,coretext appl io 8.x 8.3 allow remot attack caus denial servic reboot messag disrupt via craft unicod text properli handl display truncat notif featur demonstr arab charact 1 sm messag 2 whatsapp messag,f
cve-2015-1116,2015-01-16,the uikit view compon appl io 8.3 display unblur applic snapshot task switcher make easier physic proxim attack obtain sensit inform read devic screen,f
cve-2015-1158,2015-01-16,the add_job function scheduler/ipp.c cupsd cup 2.0.3 perform incorrect free oper multiple-valu job-originating-host-nam attribut allow remot attack trigger data corrupt reference-count string via craft 1 ipp_create_job 2 ipp_print_job request demonstr replac configur file consequ execut arbitrari code,t
cve-2015-1108,2015-01-16,the lock screen compon appl io 8.3 properli enforc limit incorrect passcode-authent attempt make easier physic proxim attack obtain access make mani passcod guess,f
cve-2015-1092,2015-01-16,nsxmlparser foundat appl io 8.3 appl TV 7.2 allow remot attack read arbitrari file via extern entiti declar conjunct entiti refer relat xml extern entiti xxe issu,f
cve-2015-1117,2015-01-16,the 1 setreuid 2 setregid system-cal implement kernel appl io 8.3 appl OS X 10.10.3 appl TV 7.2 properli perform privileg drop make easier attack execut code unintend user group privileg via craft app,f
cve-2015-1099,2015-01-16,race condit setreuid system-cal implement kernel appl io 8.3 appl OS X 10.10.3 appl TV 7.2 allow attack caus denial servic via craft app,f
cve-2015-1152,2015-01-16,webkit use appl safari 6.2.6 7.x 7.1.6 8.x 8.0.6 allow remot attack execut arbitrari code caus denial servic memori corrupt applic crash via craft web site differ vulner cve-2015-1153 cve-2015-1154,f
cve-2015-1155,2015-01-16,the histori implement webkit use appl safari 6.2.6 7.x 7.1.6 8.x 8.0.6 allow remot attack bypass same origin polici read arbitrari file via craft web site,f
cve-2015-1097,2015-01-16,iomobileframebuff appl io 8.3 appl TV 7.2 allow attack obtain sensit inform kernel memori via craft app,f
cve-2015-1100,2015-01-16,the kernel appl io 8.3 appl OS X 10.10.3 appl TV 7.2 allow attack caus denial servic out-of-bound memori access obtain sensit memory-cont inform via craft app,f
cve-2015-1153,2015-01-16,webkit use appl safari 6.2.6 7.x 7.1.6 8.x 8.0.6 allow remot attack execut arbitrari code caus denial servic memori corrupt applic crash via craft web site differ vulner cve-2015-1152 cve-2015-1154,f
cve-2015-1142,2015-01-16,launchservic appl OS X 10.10.3 allow local user caus denial servic finder crash via craft local data,f
cve-2015-1112,2015-01-16,appl safari 6.2.5 7.x 7.1.5 8.x 8.0.5 use io 8.3 platform properli delet browsing-histori data history.plist file allow attack obtain sensit inform read file,f
cve-2015-1119,2015-01-16,webkit use appl io 8.3 appl TV 7.2 appl safari 6.2.5 7.x 7.1.5 8.x 8.0.5 allow remot attack execut arbitrari code caus denial servic memori corrupt applic crash via craft web site differ vulner webkit cve list apple-sa-2015-04-08-1 apple-sa-2015-04-08-3 apple-sa-2015-04-08-4,f
cve-2015-1088,2015-01-16,cfurl appl io 8.3 appl OS X 10.10.3 properli valid url allow remot attack execut arbitrari code via craft web site,f
cve-2015-1139,2015-01-16,imageio appl OS X 10.10.3 allow remot attack execut arbitrari code caus denial servic memori corrupt via craft .sgi file,f
cve-2015-1145,2015-01-16,the code sign implement appl OS X 10.10.3 properli valid signatur allow local user bypass intend access restrict via craft bundl differ vulner cve-2015-1146,f
cve-2015-1103,2015-01-16,the kernel appl io 8.3 appl OS X 10.10.3 appl TV 7.2 make rout chang respons icmp_redirect messag allow remot attack caus denial servic network outag obtain sensit packet-cont inform via craft icmp packet,f
cve-2015-1154,2015-01-16,webkit use appl safari 6.2.6 7.x 7.1.6 8.x 8.0.6 allow remot attack execut arbitrari code caus denial servic memori corrupt applic crash via craft web site differ vulner cve-2015-1152 cve-2015-1153,f
cve-2015-1105,2015-01-16,the tcp implement kernel appl io 8.3 appl OS X 10.10.3 appl TV 7.2 properli implement urgent aka out-of-band data mechan allow remot attack caus denial servic via craft packet,f
cve-2015-1095,2015-01-16,iohidfamili appl io 8.3 appl OS X 10.10.3 appl TV 7.2 allow physic proxim attack execut arbitrari code caus denial servic memori corrupt via craft hid devic,f
cve-2015-1114,2015-01-16,the sandbox profil compon appl io 8.3 appl TV 7.2 allow attack discov hardwar identifi via craft app,f
cve-2015-1071,2015-01-16,webkit use appl safari 6.2.4 7.x 7.1.4 8.x 8.0.4 allow remot attack execut arbitrari code caus denial servic memori corrupt applic crash via craft web site differ vulner cve list apple-sa-2015-03-17-1,f
cve-2015-1087,2015-01-16,directori travers vulner backup appl io 8.3 allow attack read arbitrari file via craft rel path,f
cve-2015-1118,2015-01-16,libnetcor appl io 8.3 appl OS X 10.10.3 appl TV 7.2 allow attack caus denial servic memori corrupt applic crash via craft configur profil,f
cve-2015-1149,2015-01-16,integ overflow simul swift appl xcode 6.3 allow context-depend attack caus denial servic possibl unspecifi impact trigger incorrect result type convers,f
cve-2015-1096,2015-01-16,iohidfamili appl io 8.3 appl OS X 10.10.3 appl TV 7.2 allow attack obtain sensit inform kernel memori via craft app,f
cve-2015-1104,2015-01-16,the kernel appl io 8.3 appl OS X 10.10.3 appl TV 7.2 properli determin whether ipv6 packet local origin allow remot attack bypass intend network-filt protect mechan via craft packet,f
cve-2015-1141,2015-01-16,the mach_vm_read function kernel appl OS X 10.10.3 allow local user caus denial servic system crash via unspecifi vector,f
cve-2015-1102,2015-01-16,the kernel appl io 8.3 appl OS X 10.10.3 appl TV 7.2 properli handl tcp header allow man-in-the-middl attack caus denial servic via unspecifi vector,f
cve-2015-1106,2015-01-16,the quicktyp featur keyboard subsystem appl io 8.3 allow physic proxim attack discov passcod read lock screen use bluetooth keyboard,f
cve-2015-1115,2015-01-16,the telephoni compon appl io 8.3 allow attack bypass sandbox protect mechan access unintend telephon capabl via craft app,f
cve-2015-1123,2015-01-16,webkit use appl io 8.3 appl TV 7.2 allow remot attack execut arbitrari code caus denial servic memori corrupt applic crash via craft web site differ vulner webkit cve list apple-sa-2015-04-08-3 apple-sa-2015-04-08-4,f
cve-2015-1131,2015-01-16,fontd appl type servic at appl OS X 10.10.3 allow local user gain privileg via unspecifi vector differ vulner cve-2015-1132 cve-2015-1133 cve-2015-1134 cve-2015-1135,f
cve-2015-1132,2015-01-16,fontd appl type servic at appl OS X 10.10.3 allow local user gain privileg via unspecifi vector differ vulner cve-2015-1131 cve-2015-1133 cve-2015-1134 cve-2015-1135,f
cve-2015-1125,2015-01-16,the touch-ev implement webkit appl io 8.3 allow remot attack trigger associ tap unintend web resourc via craft web site,f
cve-2015-1147,2015-01-16,open directori client appl OS X 10.10.3 send unencrypt password-chang request certain circumst involv miss certif allow remot attack obtain sensit inform snif network,f
cve-2015-1109,2015-01-16,networkextens appl io 8.3 store credenti vpn configur log make easier physic proxim attack obtain sensit inform read log file,f
cve-2015-1128,2015-01-16,the private-brows implement appl safari 6.2.5 7.x 7.1.5 8.x 8.0.5 allow attack obtain sensit browsing-histori inform via vector involv push-notif request,f
cve-2015-1122,2015-01-16,webkit use appl io 8.3 appl TV 7.2 appl safari 6.2.5 7.x 7.1.5 8.x 8.0.5 allow remot attack execut arbitrari code caus denial servic memori corrupt applic crash via craft web site differ vulner webkit cve list apple-sa-2015-04-08-1 apple-sa-2015-04-08-3 apple-sa-2015-04-08-4,f
cve-2015-1111,2015-01-16,safari appl io 8.3 delet recent close tab data respons history-clear action allow attack obtain sensit inform read histori file,f
cve-2015-1098,2015-01-16,iwork appl io 8.3 appl OS X 10.10.3 allow remot attack execut arbitrari code caus denial servic memori corrupt via craft iwork file,f
cve-2015-1159,2015-01-16,cross-sit script xss vulner cgi_put function cgi-bin/template.c templat engin cup 2.0.3 allow remot attack inject arbitrari web script html via queri paramet help/,f
cve-2015-1150,2015-01-16,the firewal compon appl OS X server 4.1 use incorrect pathnam configur file allow remot attack bypass network-access restrict send packet custom-rul block intend,f
