CVE-ID,MITRE Assign Date,CVE Description,Label
cve-2015-3234,2015-04-10,the openid modul drupal 6.x 6.36 7.x 7.38 allow remot attack log user account leverag openid ident certain provid demonstr verisign livejourn stackexchang provid,f
cve-2015-3280,2015-04-10,openstack comput nova 2014.2.4 juno 2015.1.x 2015.1.2 kilo properli delet instanc comput node allow remot authent user caus denial servic disk consumpt delet instanc resiz state,f
cve-2015-3307,2015-04-15,the phar_parse_metadata function ext/phar/phar.c php 5.4.40 5.5.x 5.5.24 5.6.x 5.6.8 allow remot attack caus denial servic heap metadata corrupt possibl unspecifi impact via craft tar archiv,f
cve-2015-3441,2015-04-28,the parent control panel genexi devic drgo 1.14.1 allow remot authent user execut arbitrari cli command via 1 start_hour 2 start_minut 3 end_hour 4 end_minut 5 hostnam paramet,f
cve-2015-3620,2015-04-30,cross-sit script xss vulner advanc dataset report page fortinet fortianalyz 5.0 5.0.10 5.2.0 5.2.1 fortimanag 5.0.3 5.0.10 5.2.0 5.2.1 allow remot attack inject arbitrari web script html via unspecifi vector,f
cve-2015-3790,2015-05-07,quicktim 7 appl OS X 10.10.5 allow remot attack execut arbitrari code caus denial servic memori corrupt applic crash via craft file differ vulner cve-2015-3765 cve-2015-3779 cve-2015-3788 cve-2015-3789 cve-2015-3791 cve-2015-3792 cve-2015-5751 cve-2015-5753 cve-2015-5779,f
cve-2015-3764,2015-05-07,notif center appl OS X 10.10.5 properli remov dismiss notif allow attack read arbitrari notif via craft app,f
cve-2015-3700,2015-05-07,buffer overflow intel graphic driver appl OS X 10.10.4 allow local user gain privileg via unspecifi vector differ vulner cve-2015-3695 cve-2015-3696 cve-2015-3697 cve-2015-3698 cve-2015-3699 cve-2015-3701 cve-2015-3702,f
cve-2015-3765,2015-05-07,quicktim 7 appl OS X 10.10.5 allow remot attack execut arbitrari code caus denial servic memori corrupt applic crash via craft file differ vulner cve-2015-3779 cve-2015-3788 cve-2015-3789 cve-2015-3790 cve-2015-3791 cve-2015-3792 cve-2015-5751 cve-2015-5753 cve-2015-5779,f
cve-2015-3779,2015-05-07,quicktim 7 appl OS X 10.10.5 allow remot attack execut arbitrari code caus denial servic memori corrupt applic crash via craft file differ vulner cve-2015-3765 cve-2015-3788 cve-2015-3789 cve-2015-3790 cve-2015-3791 cve-2015-3792 cve-2015-5751 cve-2015-5753 cve-2015-5779,f
cve-2015-3973,2015-05-12,janitza umg 508 509 511 604 605 devic improperli gener session token make easier remot attack determin pin valu via unspecifi comput session-token valu,f
cve-2015-3967,2015-05-12,cross-sit request forgeri csrf vulner janitza umg 508 509 511 604 605 devic allow remot attack hijack authent arbitrari user,f
cve-2015-4016,2015-05-18,the client detect protocol valv steam allow remot attack caus denial servic process crash via craft respons broadcast packet,f
cve-2015-4056,2015-05-22,the system librari vce vision intellig oper 2.6.5 properli implement cryptographi make easier local user discov credenti leverag administr access,f
cve-2015-4059,2015-05-22,heap-bas buffer overflow licens server licenseserver.ex wavelink termin emul TE allow remot attack execut arbitrari code via larg http header,f
cve-2015-4077,2015-05-22,the 1 mdare64_48.si 2 mdare32_48.si 3 mdare32_52.si 4 mdare64_52.si driver fortinet forticli 5.2.4 allow local user read arbitrari kernel memori via 0x22608c ioctl call,f
cve-2015-4112,2015-05-28,the manag consol blackberri enterpris server be 12 12.2 properli restrict use frame element make easier remot attack conduct clickjack attack via craft web site relat `` cross frame script '' issu,f
cve-2015-4138,2015-05-30,the webui compon blue coat ssl visibl applianc sv800 sv1800 sv2800 sv3800 3.6.x 3.8.x 3.8.4 includ httponli flag set-cooki header administr 's cooki make easier remot attack obtain potenti sensit inform via script access cooki differ vulner cve-2015-2855,f
cve-2015-4413,2015-06-07,cross-sit script xss vulner new_fb_sign_button function nextend-facebook-connect.php nextend facebook connect plugin 1.5.6 wordpress allow remot attack inject arbitrari web script html via redirect_to paramet,f
cve-2015-4418,2015-06-08,zoho netflow analyz build 10250 earlier autocomplet attribut password field make easier remot attack obtain access leverag unattend workstat,f
cve-2015-4415,2015-06-08,multipl directori travers vulner func.php magnifica webscript anima galleri 2.6 allow remot attack includ execut arbitrari local file via .. dot dot 1 theme 2 lang cooki paramet animagallery/,f
cve-2015-4471,2015-06-10,off-by-on error lzxd_decompress function lzxd.c libmspack 0.5 allow remot attack caus denial servic buffer under-read applic crash via craft cab archiv,f
cve-2015-4600,2015-06-16,the soapclient implement php 5.4.40 5.5.x 5.5.24 5.6.x 5.6.8 allow remot attack caus denial servic applic crash possibl execut arbitrari code via unexpect data type relat `` type confus '' issu 1 soapclient :__getlastrequest 2 soapclient :__getlastrespons 3 soapclient :__getlastrequesthead 4 soapclient :__getlastresponsehead 5 soapclient :__getcooki 6 soapclient :__setcooki method,f
cve-2015-4645,2015-06-18,integ overflow read_fragment_table_4 function unsquash-4.c squashf sasquatch allow remot attack caus denial servic applic crash via craft input trigger stack-bas buffer overflow,f
cve-2015-4781,2015-06-24,unspecifi vulner data store compon oracl berkeley DB 11.2.5.1.29 11.2.5.2.42 11.2.5.3.28 12.1.6.0.35 allow local user affect confidenti integr avail via unknown vector differ vulner cve-2015-2583 cve-2015-2624 cve-2015-2626 cve-2015-2640 cve-2015-2654 cve-2015-2656 cve-2015-4754 cve-2015-4764 cve-2015-4775 cve-2015-4776 cve-2015-4777 cve-2015-4778 cve-2015-4780 cve-2015-4782 cve-2015-4783 cve-2015-4784 cve-2015-4785 cve-2015-4786 cve-2015-4787 cve-2015-4789 cve-2015-4790,f
cve-2015-5076,2015-06-26,multipl cross-sit script xss vulner x2engin x2crm 5.0.9 allow remot attack inject arbitrari web script html via 1 version paramet protected/views/admin/formeditor.php 2 importid paramet protected/views/admin/rollbackimport.php 3 bc 4 fg 5 bgc 6 font paramet protected/views/site/listener.php 7 servic paramet protected/components/views/webform.php 8 file paramet protected/components/translationmanager.php 9 x2_key paramet protected/tests/webscripts/x2webtrackingtestpages/customwebleadcapturescripttest.php 10 id paramet protected/modules/contacts/controllers/contactscontroller.php 11 lasteventid paramet index.php/profile/getev,f
cve-2015-5117,2015-06-26,use-after-fre vulner adob flash player 13.0.302 14.x 18.x 18.0.203 window OS X 11.2.202.481 linux adob air 18.0.180 adob air sdk 18.0.180 adob air sdk compil 18.0.180 allow attack execut arbitrari code via unspecifi vector differ vulner cve-2015-3118 cve-2015-3124 cve-2015-3127 cve-2015-3128 cve-2015-3129 cve-2015-3131 cve-2015-3132 cve-2015-3136 cve-2015-3137 cve-2015-4428 cve-2015-4430,f
cve-2015-5075,2015-06-26,cross-sit request forgeri csrf vulner x2engin x2crm 5.2 allow remot attack hijack authent administr request creat administr account via craft request index.php/users/cr,f
cve-2015-5107,2015-06-26,adob reader acrobat 10.x 10.1.15 11.x 11.0.12 acrobat acrobat reader DC classic 2015.006.30060 acrobat acrobat reader DC continu 2015.008.20082 window OS X allow attack obtain sensit inform via unspecifi vector,f
cve-2015-5091,2015-06-26,adob reader acrobat 10.x 10.1.15 11.x 11.0.12 acrobat acrobat reader DC classic 2015.006.30060 acrobat acrobat reader DC continu 2015.008.20082 window OS X allow attack caus denial servic via invalid data,f
cve-2015-5087,2015-06-26,adob reader acrobat 10.x 10.1.15 11.x 11.0.12 acrobat acrobat reader DC classic 2015.006.30060 acrobat acrobat reader DC continu 2015.008.20082 window OS X allow attack execut arbitrari code caus denial servic memori corrupt via unspecifi vector differ vulner cve-2015-3095 cve-2015-5094 cve-2015-5100 cve-2015-5102 cve-2015-5103 cve-2015-5104 cve-2015-5115,f
cve-2015-5094,2015-06-26,adob reader acrobat 10.x 10.1.15 11.x 11.0.12 acrobat acrobat reader DC classic 2015.006.30060 acrobat acrobat reader DC continu 2015.008.20082 window OS X allow attack execut arbitrari code caus denial servic memori corrupt via unspecifi vector differ vulner cve-2015-3095 cve-2015-5087 cve-2015-5100 cve-2015-5102 cve-2015-5103 cve-2015-5104 cve-2015-5115,f
cve-2015-5149,2015-06-30,directori travers vulner zoho manageengin supportcent plu 7.90 allow remot authent user write arbitrari file via .. dot dot compon paramet request compon workorder/attachment.jsp,f
cve-2015-5309,2015-07-01,integ overflow termin emul putti 0.66 allow remot attack caus denial servic memori corrupt possibl execut arbitrari code via ech eras charact escap sequenc larg paramet valu trigger buffer underflow,f
cve-2015-5363,2015-07-01,the srx network secur daemon nsd junip srx seri servic gateway juno 12.1x44 12.1x44-d50 12.1x46 12.1x46-d35 12.1x47 12.1x47-d25 12.3x48 12.3x48-d15 allow remot dn server caus denial servic crash via craft dn respons,f
cve-2015-5458,2015-07-08,session fixat vulner fileupload.php pivotx 2.3.11 allow remot attack hijack web session via sess paramet,f
cve-2015-5464,2015-07-10,the gemalto safenet luna hsm allow remot authent user bypass intend key-export restrict leverag 1 crypto-us 2 crypto-offic access hsm partit,f
cve-2015-5488,2015-07-10,cross-sit script xss vulner mailchimp signup submodul mailchimp modul 7.x-3.x 7.x-3.3 drupal allow remot authent user `` administ mailchimp '' permiss inject arbitrari web script html via unspecifi vector,f
cve-2015-5589,2015-07-17,the phar_convert_to_oth function ext/phar/phar_object.c php 5.4.43 5.5.x 5.5.27 5.6.x 5.6.11 valid file pointer close oper allow remot attack caus denial servic segment fault possibl unspecifi impact via craft tar archiv mishandl phar :converttodata call,f
cve-2015-5538,2015-07-17,multipl unspecifi vulner citrix netscal applic deliveri control adc netscal gateway 10.1 build 132.8 10.5 build 57.7 10.5e build 56.1505.e allow remot attack gain privileg via unknown vector relat 1 command line interfac cli 2 web user interfac UI,f
cve-2015-5590,2015-07-17,stack-bas buffer overflow phar_fix_filepath function ext/phar/phar.c php 5.4.43 5.5.x 5.5.27 5.6.x 5.6.11 allow remot attack caus denial servic possibl unspecifi impact via larg length valu demonstr mishandl e-mail attach imap php extens,f
cve-2015-5583,2015-07-17,adob reader acrobat 10.x 10.1.16 11.x 11.0.13 acrobat acrobat reader DC classic 2015.006.30094 acrobat acrobat reader DC continu 2015.009.20069 window OS X allow attack bypass intend sandbox restrict obtain sensit pdf inform launch print job remot printer differ vulner cve-2015-6705 cve-2015-6706 cve-2015-7624,f
cve-2015-5586,2015-07-17,use-after-fre vulner adob reader acrobat 10.x 10.1.16 11.x 11.0.13 acrobat acrobat reader DC classic 2015.006.30094 acrobat acrobat reader DC continu 2015.009.20069 window OS X allow attack execut arbitrari code via unspecifi vector differ vulner cve-2015-6683 cve-2015-6684 cve-2015-6687 cve-2015-6688 cve-2015-6689 cve-2015-6690 cve-2015-6691 cve-2015-7615 cve-2015-7617 cve-2015-7621,f
cve-2015-5572,2015-07-17,adob flash player 18.0.241 19.x 19.0.185 window OS X 11.2.202.521 linux adob air 19.0.190 adob air sdk 19.0.190 adob air sdk compil 19.0.190 allow attack bypass intend access restrict obtain sensit inform via unspecifi vector,f
cve-2015-5537,2015-07-17,the ssl layer http servic siemen ruggedcom ro 4.2.0 rox II properli implement cbc pad make easier man-in-the-middl attack obtain cleartext data via padding-oracl attack differ vulner cve-2014-3566,f
cve-2015-5569,2015-07-17,adob flash player 18.0.252 19.x 19.0.207 window OS X 11.2.202.535 linux adob air 19.0.213 adob air sdk 19.0.213 adob air sdk compil 19.0.213 improperli implement flash broker api unspecifi impact attack vector,f
cve-2015-5576,2015-07-17,adob flash player 18.0.241 19.x 19.0.185 window OS X 11.2.202.521 linux adob air 19.0.190 adob air sdk 19.0.190 adob air sdk compil 19.0.190 properli restrict discoveri memori address allow attack bypass aslr protect mechan via unspecifi vector,f
cve-2015-5573,2015-07-17,adob flash player 18.0.241 19.x 19.0.185 window OS X 11.2.202.521 linux adob air 19.0.190 adob air sdk 19.0.190 adob air sdk compil 19.0.190 allow attack execut arbitrari code leverag unspecifi `` type confus '',f
cve-2015-5571,2015-07-17,adob flash player 18.0.241 19.x 19.0.185 window OS X 11.2.202.521 linux adob air 19.0.190 adob air sdk 19.0.190 adob air sdk compil 19.0.190 properli restrict swf file format allow remot attack conduct cross-sit request forgeri csrf attack jsonp endpoint obtain sensit inform via craft object element swf content satisfi character-set requir callback api note issu exist incomplet fix cve-2014-4671 cve-2014-5333,f
cve-2015-5566,2015-07-17,use-after-fre vulner adob flash player 18.0.232 window OS X 11.2.202.508 linux adob air 18.0.199 adob air sdk 18.0.199 adob air sdk compil 18.0.199 allow attack execut arbitrari code via unspecifi vector differ vulner cve-2015-5127 cve-2015-5130 cve-2015-5134 cve-2015-5539 cve-2015-5540 cve-2015-5550 cve-2015-5551 cve-2015-5556 cve-2015-5557 cve-2015-5559 cve-2015-5561 cve-2015-5563 cve-2015-5564 cve-2015-5565,f
cve-2015-5587,2015-07-17,stack-bas buffer overflow adob flash player 18.0.241 19.x 19.0.185 window OS X 11.2.202.521 linux adob air 19.0.190 adob air sdk 19.0.190 adob air sdk compil 19.0.190 allow attack execut arbitrari code via unspecifi vector,f
cve-2015-5568,2015-07-17,adob flash player 18.0.241 19.x 19.0.185 window OS X 11.2.202.521 linux adob air 19.0.190 adob air sdk 19.0.190 adob air sdk compil 19.0.190 allow attack caus denial servic vector-length corrupt possibl unspecifi impact via unknown vector,f
cve-2015-5567,2015-07-17,adob flash player 18.0.241 19.x 19.0.185 window OS X 11.2.202.521 linux adob air 19.0.190 adob air sdk 19.0.190 adob air sdk compil 19.0.190 allow attack execut arbitrari code caus denial servic stack memori corrupt via unspecifi vector differ vulner cve-2015-5579,f
cve-2015-5579,2015-07-17,adob flash player 18.0.241 19.x 19.0.185 window OS X 11.2.202.521 linux adob air 19.0.190 adob air sdk 19.0.190 adob air sdk compil 19.0.190 allow attack execut arbitrari code caus denial servic stack memori corrupt via unspecifi vector differ vulner cve-2015-5567,f
cve-2015-5564,2015-07-17,use-after-fre vulner adob flash player 18.0.232 window OS X 11.2.202.508 linux adob air 18.0.199 adob air sdk 18.0.199 adob air sdk compil 18.0.199 allow attack execut arbitrari code via unspecifi vector differ vulner cve-2015-5127 cve-2015-5130 cve-2015-5134 cve-2015-5539 cve-2015-5540 cve-2015-5550 cve-2015-5551 cve-2015-5556 cve-2015-5557 cve-2015-5559 cve-2015-5561 cve-2015-5563 cve-2015-5565,f
cve-2015-5541,2015-07-17,heap-bas buffer overflow adob flash player 18.0.232 window OS X 11.2.202.508 linux adob air 18.0.199 adob air sdk 18.0.199 adob air sdk compil 18.0.199 allow attack execut arbitrari code via unspecifi vector differ vulner cve-2015-5129,f
cve-2015-5565,2015-07-17,use-after-fre vulner adob flash player 18.0.232 window OS X 11.2.202.508 linux adob air 18.0.199 adob air sdk 18.0.199 adob air sdk compil 18.0.199 allow attack execut arbitrari code via unspecifi vector differ vulner cve-2015-5127 cve-2015-5130 cve-2015-5134 cve-2015-5539 cve-2015-5540 cve-2015-5550 cve-2015-5551 cve-2015-5556 cve-2015-5557 cve-2015-5559 cve-2015-5561 cve-2015-5563 cve-2015-5564,f
cve-2015-5605,2015-07-20,the regular-express implement googl V8 use googl chrome 44.0.2403.89 mishandl interrupt allow remot attack caus denial servic applic crash via craft javascript code demonstr error garbag collect alloc stack-overflow except messag,f
cve-2015-5600,2015-07-20,the kbdint_next_devic function auth2-chall.c sshd openssh 6.9 properli restrict process keyboard-interact devic within singl connect make easier remot attack conduct brute-forc attack caus denial servic cpu consumpt via long duplic list ssh -okbdinteractivedevic option demonstr modifi client provid differ password pam element list,f
cve-2015-5751,2015-08-06,quicktim 7 appl OS X 10.10.5 allow remot attack execut arbitrari code caus denial servic memori corrupt applic crash via craft file differ vulner cve-2015-3765 cve-2015-3779 cve-2015-3788 cve-2015-3789 cve-2015-3790 cve-2015-3791 cve-2015-3792 cve-2015-5753 cve-2015-5779,f
cve-2015-5779,2015-08-06,quicktim 7 appl OS X 10.10.5 allow remot attack execut arbitrari code caus denial servic memori corrupt applic crash via craft file differ vulner cve-2015-3765 cve-2015-3779 cve-2015-3788 cve-2015-3789 cve-2015-3790 cve-2015-3791 cve-2015-3792 cve-2015-5751 cve-2015-5753,f
cve-2015-5753,2015-08-06,quicktim 7 appl OS X 10.10.5 allow remot attack execut arbitrari code caus denial servic memori corrupt applic crash via craft file differ vulner cve-2015-3765 cve-2015-3779 cve-2015-3788 cve-2015-3789 cve-2015-3790 cve-2015-3791 cve-2015-3792 cve-2015-5751 cve-2015-5779,f
cve-2015-6035,2015-08-14,opsview 2015-11-06 xss via snmp,f
cve-2015-6027,2015-08-14,castl rock comput snmpc 2015-12-17 xss via snmp,f
cve-2015-6021,2015-08-14,spicework desktop 2015-12-01 xss via snmp respons,f
cve-2015-6028,2015-08-14,castl rock comput snmpc 2015-12-17 sql inject via sc paramet,f
cve-2015-5996,2015-08-14,cross-sit request forgeri csrf vulner mediabridg medialink mwn-wapr300n devic firmwar 5.07.50 allow remot attack hijack authent arbitrari user,f
cve-2015-5993,2015-08-14,buffer overflow form2ping.cgi philippin long distanc telephon pldt speedsurf 504an devic firmwar gan9.8u26-4-tx-r6b018-ph.en kasda kw58293 devic allow remot attack caus denial servic devic outag via long ipaddr paramet,f
cve-2015-5997,2015-08-14,impero educ pro 5105 use hardcod cbc key initi vector deriv hash imp3ro string make easier remot attack obtain plaintext data snif network ciphertext data,f
cve-2015-6019,2015-08-14,the manag portal zyxel pmg5318-b20a devic firmwar 1.00aanc0b5 termin session upon logout action allow remot attack bypass intend access restrict leverag unattend workstat,f
cve-2015-5995,2015-08-14,mediabridg medialink mwn-wapr300n devic firmwar 5.07.50 tenda N3 wireless n150 devic allow remot attack obtain administr access via certain admin substr http cooki header,f
cve-2015-6010,2015-08-14,multipl cross-sit script xss vulner web refer databas aka refbas 0.9.6 bleeding-edg 2015-01-08 allow remot attack inject arbitrari web script html via 1 errorno 2 errormsg paramet error.php 3 viewtyp paramet duplicate_manager.php 4 queryact 5 displaytyp 6 citeord 7 sqlqueri 8 showqueri 9 showlink 10 showrow 11 queryid paramet query_manager.php 12 sourcetext 13 sourceid paramet import.php 14 typenam 15 filenam paramet modify.php,f
cve-2015-6024,2015-08-14,ping.cgi netcommwireless hspa 3g10wve wireless router firmwar 3g10wve-l101-s306ets-c01_r05 allow remot authent user execut arbitrari command via shell metacharact dia_ipaddress paramet,f
cve-2015-6249,2015-08-14,the dissect_wccp2r1_address_table_info function epan/dissectors/packet-wccp.c wccp dissector wireshark 1.12.x 1.12.7 prevent conflict use tabl ipv4 ipv6 address allow remot attack caus denial servic applic crash via craft packet,f
cve-2015-5998,2015-08-14,impero educ pro 5105 reli -1|authenticate\x02password string authent allow remot attack execut arbitrari program via encrypt command,f
cve-2015-6326,2015-08-17,cisco adapt secur applianc asa softwar 7.2 8.2 8.2 5.58 8.3 8.4 8.4 7.29 8.5 8.7 8.7 1.17 9.0 9.0 4.37 9.1 9.1 6.6 9.2 9.2 4 9.3 9.3 3.5 9.4 9.4 1.5 allow remot attack caus denial servic devic reload via craft dn respons aka bug ID cscuu07799,f
cve-2015-6753,2015-08-31,multipl cross-sit script xss vulner quick edit modul 7.x-1.x 7.x-1.2 drupal allow remot authent user certain permiss inject arbitrari web script html via 1 entiti titl relat in-plac edit 2 node titl,f
cve-2015-6754,2015-08-31,cross-sit script xss vulner administr interfac path breadcrumb modul 7.x-3.x 7.x-3.3 drupal allow remot authent user `` administ path breadcrumb '' permiss inject arbitrari web script html via unspecifi vector,f
cve-2015-6812,2015-09-04,invis power servic ip commun suit aka invis power board ipb power board 4.0.12.1 allow remot attack caus denial servic loop memori consumpt via craft url,f
cve-2015-6830,2015-09-08,libraries/plugins/auth/authenticationcookie.class.php phpmyadmin 4.3.x 4.3.13.2 4.4.x 4.4.14.1 allow remot attack bypass multiple-recaptcha protect mechan brute-forc credenti guess provid correct respons singl recaptcha,f
cve-2015-6833,2015-09-08,directori travers vulner phardata class php 5.4.44 5.5.x 5.5.28 5.6.x 5.6.12 allow remot attack write arbitrari file via .. dot dot zip archiv entri mishandl extractto call,f
cve-2015-7194,2015-09-16,buffer underflow libjar mozilla firefox 42.0 firefox esr 38.x 38.4 allow remot attack caus denial servic applic crash possibl execut arbitrari code via craft zip archiv,f
cve-2015-6976,2015-09-16,fontpars appl io 9.1 OS X 10.11.1 allow remot attack execut arbitrari code caus denial servic memori corrupt via craft font file differ vulner cve-2015-6977 cve-2015-6978 cve-2015-6990 cve-2015-6991 cve-2015-6993 cve-2015-7008 cve-2015-7009 cve-2015-7010 cve-2015-7018,f
cve-2015-6978,2015-09-16,fontpars appl io 9.1 OS X 10.11.1 allow remot attack execut arbitrari code caus denial servic memori corrupt via craft font file differ vulner cve-2015-6976 cve-2015-6977 cve-2015-6990 cve-2015-6991 cve-2015-6993 cve-2015-7008 cve-2015-7009 cve-2015-7010 cve-2015-7018,f
cve-2015-7085,2015-09-16,appl quicktim 7.7.9 allow remot attack execut arbitrari code caus denial servic memori corrupt applic crash via craft movi file differ vulner cve-2015-7086 cve-2015-7087 cve-2015-7088 cve-2015-7089 cve-2015-7090 cve-2015-7091 cve-2015-7092 cve-2015-7117,f
cve-2015-7086,2015-09-16,appl quicktim 7.7.9 allow remot attack execut arbitrari code caus denial servic memori corrupt applic crash via craft movi file differ vulner cve-2015-7085 cve-2015-7087 cve-2015-7088 cve-2015-7089 cve-2015-7090 cve-2015-7091 cve-2015-7092 cve-2015-7117,f
cve-2015-7089,2015-09-16,appl quicktim 7.7.9 allow remot attack execut arbitrari code caus denial servic memori corrupt applic crash via craft movi file differ vulner cve-2015-7085 cve-2015-7086 cve-2015-7087 cve-2015-7088 cve-2015-7090 cve-2015-7091 cve-2015-7092 cve-2015-7117,f
cve-2015-7088,2015-09-16,appl quicktim 7.7.9 allow remot attack execut arbitrari code caus denial servic memori corrupt applic crash via craft movi file differ vulner cve-2015-7085 cve-2015-7086 cve-2015-7087 cve-2015-7089 cve-2015-7090 cve-2015-7091 cve-2015-7092 cve-2015-7117,f
cve-2015-6977,2015-09-16,fontpars appl io 9.1 OS X 10.11.1 allow remot attack execut arbitrari code caus denial servic memori corrupt via craft font file differ vulner cve-2015-6976 cve-2015-6978 cve-2015-6990 cve-2015-6991 cve-2015-6993 cve-2015-7008 cve-2015-7009 cve-2015-7010 cve-2015-7018,f
cve-2015-6993,2015-09-16,fontpars appl io 9.1 OS X 10.11.1 allow remot attack execut arbitrari code caus denial servic memori corrupt via craft font file differ vulner cve-2015-6976 cve-2015-6977 cve-2015-6978 cve-2015-6990 cve-2015-6991 cve-2015-7008 cve-2015-7009 cve-2015-7010 cve-2015-7018,f
cve-2015-7117,2015-09-16,appl quicktim 7.7.9 allow remot attack execut arbitrari code caus denial servic memori corrupt applic crash via craft movi file differ vulner cve-2015-7085 cve-2015-7086 cve-2015-7087 cve-2015-7088 cve-2015-7089 cve-2015-7090 cve-2015-7091 cve-2015-7092,f
cve-2015-7091,2015-09-16,appl quicktim 7.7.9 allow remot attack execut arbitrari code caus denial servic memori corrupt applic crash via craft movi file differ vulner cve-2015-7085 cve-2015-7086 cve-2015-7087 cve-2015-7088 cve-2015-7089 cve-2015-7090 cve-2015-7092 cve-2015-7117,f
cve-2015-7002,2015-09-16,webkit use appl io 9.1 safari 9.0.1 itun 12.3.1 allow remot attack execut arbitrari code caus denial servic memori corrupt applic crash via craft web site differ vulner webkit cve list apple-sa-2015-10-21-1 apple-sa-2015-10-21-3 apple-sa-2015-10-21-5,f
cve-2015-7201,2015-09-16,multipl unspecifi vulner browser engin mozilla firefox 43.0 firefox esr 38.x 38.5 allow remot attack caus denial servic memori corrupt applic crash possibl execut arbitrari code via unknown vector,f
cve-2015-7090,2015-09-16,appl quicktim 7.7.9 allow remot attack execut arbitrari code caus denial servic memori corrupt applic crash via craft movi file differ vulner cve-2015-7085 cve-2015-7086 cve-2015-7087 cve-2015-7088 cve-2015-7089 cve-2015-7091 cve-2015-7092 cve-2015-7117,f
cve-2015-7273,2015-09-18,dell integr remot access control idrac 7/8 2.21.21.21 xxe,f
cve-2015-7306,2015-09-21,the cm updat modul 7.x-1.x 7.x-1.3 drupal properli check access permiss allow remot authent user access chang set leverag `` access administr page '' permiss,f
cve-2015-7322,2015-09-22,the secur meet puls collabor puls connect secur formerli junip juno puls 7.1r22.1 7.4 8.0 8.0r11 8.1 8.1r3 provid differ messag attempt join meet depend statu meet allow remot attack enumer valid meet id via seri request,f
cve-2015-7386,2015-09-28,multipl cross-sit script xss vulner includes/metaboxes.php galleri photo album portfolio plugin 1.3.47 wordpress allow remot authent user inject arbitrari web script html via 1 media titl 2 media subtitl field,f
cve-2015-7490,2015-09-29,ibm infospher inform server 8.5 fp3 8.7 fp2 9.1 9.1.2.0 11.3 11.3.1.2 11.5 allow remot authent user bypass intend access restrict via modifi cooki,f
cve-2015-7452,2015-09-29,ibm maximo asset manag 7.5 7.5.0.9 fp9 7.6 7.6.0.3 fp3 maximo asset manag 7.5 7.5.0.9 fp9 7.5.1 7.6 7.6.0.3 fp3 smartcloud control desk allow remot authent user obtain sensit inform via rest api,f
cve-2015-7614,2015-10-01,adob reader acrobat 10.x 10.1.16 11.x 11.0.13 acrobat acrobat reader DC classic 2015.006.30094 acrobat acrobat reader DC continu 2015.009.20069 window OS X allow attack bypass javascript api execut restrict execut arbitrari command via app.launchurl call differ vulner cve-2015-6707 cve-2015-6708 cve-2015-6709 cve-2015-6710 cve-2015-6711 cve-2015-6712 cve-2015-6713 cve-2015-6714 cve-2015-6715 cve-2015-6716 cve-2015-6717 cve-2015-6718 cve-2015-6719 cve-2015-6720 cve-2015-6721 cve-2015-6722 cve-2015-6723 cve-2015-6724 cve-2015-6725 cve-2015-7616 cve-2015-7618 cve-2015-7619 cve-2015-7620 cve-2015-7623,f
cve-2015-7618,2015-10-01,the cbautoconfigcommentrepositori method adob reader acrobat 10.x 10.1.16 11.x 11.0.13 acrobat acrobat reader DC classic 2015.006.30094 acrobat acrobat reader DC continu 2015.009.20069 window OS X allow attack bypass javascript api execut restrict via unspecifi vector differ vulner cve-2015-6707 cve-2015-6708 cve-2015-6709 cve-2015-6710 cve-2015-6711 cve-2015-6712 cve-2015-6713 cve-2015-6714 cve-2015-6715 cve-2015-6716 cve-2015-6717 cve-2015-6718 cve-2015-6719 cve-2015-6720 cve-2015-6721 cve-2015-6722 cve-2015-6723 cve-2015-6724 cve-2015-6725 cve-2015-7614 cve-2015-7616 cve-2015-7619 cve-2015-7620 cve-2015-7623,f
cve-2015-7706,2015-10-05,multipl cross-sit script xss vulner secur data space sds-api 3.5.7 allow remot attack inject arbitrari web script html via 1 path_info api/v3/public/shares/downloads/ 2 authtyp paramet api/v3/auth/login 3 login paramet api/v3/auth/reset_password,f
cve-2015-7787,2015-10-09,asu japan wl-330nul devic firmwar 3.0.42 allow remot attack discov wpa2-psk passphras via unspecifi vector,f
cve-2015-7795,2015-10-09,cross-sit script xss vulner cybozu offic 9.0 10.3.0 allow remot attack inject arbitrari web script html via unspecifi vector differ vulner cve-2015-7796 cve-2015-7797 cve-2015-7798 cve-2016-1149 cve-2016-1150,f
cve-2015-7798,2015-10-09,cross-sit script xss vulner cybozu offic 9.0 10.3.0 allow remot attack inject arbitrari web script html via unspecifi vector differ vulner cve-2015-7795 cve-2015-7796 cve-2015-7797 cve-2016-1149 cve-2016-1150,f
cve-2015-7809,2015-10-11,the displayblock function template.php sensio lab twig 1.20.0 sandbox mode enabl allow remot attack execut arbitrari code via _self variabl templat,f
cve-2015-7861,2015-10-19,persist accelerit radia client autom formerli HP client autom possibl 9.1 allow remot attack execut arbitrari code send unspecifi command environ lack relationship-bas firewal,f
cve-2015-7938,2015-10-22,advantech eki-132x devic firmwar 2015-12-31 allow remot attack bypass authent via unspecifi vector,f
cve-2015-7908,2015-10-22,honeywel mida ga detector 1.13b3 mida black ga detector 2.13b3 allow remot attack discov cleartext password snif network,f
