CVE-ID,MITRE Assign Date,ZDI Published Date,Severity Score,CVE Description,ZDI Description,OG Label,New Label,In ZDI
cve-2015-2608,2015-03-20,,0.0,unspecifi vulner 1 oracl commun diamet signal router dsr compon oracl commun applic 4.1.6 earlier 5.1 earlier 6.0.2 earlier 7.1 earlier 2 oracl commun perform intellig center softwar compon oracl commun applic 9.0.3 earlier 10.1.5 earlier 3 oracl commun polici manag compon oracl commun applic 9.9.0 earlier 10.5.0 earlier 11.5.0 earlier 12.1 earlier 4 oracl commun tekelec hlr router compon oracl commun applic 4.0 allow remot attack affect confidenti integr avail via vector relat pmac,,f,f,f
cve-2015-2684,2015-03-23,,0.0,shibboleth servic provid SP 2.5.4 allow remot authent user caus denial servic crash via craft saml messag,,f,f,f
cve-2015-2751,2015-03-26,,0.0,xen 4.3.x 4.4.x 4.5.x use toolstack disaggreg allow remot domain partial manag control caus denial servic host lock via unspecifi domctl oper,,f,f,f
cve-2015-2782,2015-03-29,,0.0,buffer overflow open-sourc arj archiv 3.10.22 allow remot attack caus denial servic crash possibl execut arbitrari code via craft arj archiv,,f,f,f
cve-2015-2786,2015-03-29,,0.0,unspecifi vulner mybb aka mybulletinboard 1.8.4 unknown attack vector relat `` group join request notif sent wrong group leader '',,f,f,f
cve-2015-2821,2015-04-01,,0.0,typo3 neo 1.1.x 1.1.3 1.2.x 1.2.3 allow remot editor access creat modifi content node workspac editor via unspecifi vector,,f,f,f
cve-2015-2916,2015-04-03,,0.0,cross-sit request forgeri csrf vulner securifi almond devic firmwar al1-r201exp10-l304-w34 almond-2015 devic firmwar al2-r088m allow remot attack hijack authent arbitrari user,,f,f,f
cve-2015-2883,2015-04-03,,0.0,philip in.sight b120/37 xss relat weav cloud web servic demonstr name paramet devicesettings.php sharedevice.php,,f,f,f
cve-2015-2858,2015-04-03,,0.0,datalex airlin book softwar 2015-09-03 allow remot attack read write arbitrari user data via modifi profileid paramet 1 validateformaction.do 2 profileconfirmeditaddressaction.do,,f,f,f
cve-2015-2970,2015-04-07,,0.0,index.php lemon- php simpl oekaki bb 1.21 allow remot attack delet arbitrari file via oekaki paramet,,f,f,f
cve-2015-2932,2015-04-07,,0.0,incomplet blacklist vulner mediawiki 1.19.24 1.2x 1.23.9 1.24.x 1.24.2 allow remot attack inject arbitrari web script html via anim href xlink element,,f,f,f
cve-2015-2951,2015-04-07,,0.0,jwt.php f21 jwt 2.0 allow remot attack bypass signatur verif via craft token,,f,f,f
cve-2015-2944,2015-04-07,,0.0,multipl cross-sit script xss vulner apach sling api 2.2.2 apach sling servlet post 2.1.2 allow remot attack inject arbitrari web script html via uri relat 1 org/apache/sling/api/servlets/htmlrespons 2 org/apache/sling/servlets/post/htmlrespons,,f,f,f
cve-2015-2961,2015-04-07,,0.0,cross-sit request forgeri csrf vulner zoho netflow analyz build 10250 earlier allow remot attack hijack authent administr,,f,f,f
cve-2015-3035,2015-04-08,,0.0,directori travers vulner tp-link archer C5 1.2 firmwar 150317 C7 2.0 firmwar 150304 C8 1 firmwar 150316 archer C9 1 tl-wdr3500 1 tl-wdr3600 1 tl-wdr4300 1 firmwar 150302 tl-wr740n 5.0 tl-wr741nd 5.0 firmwar 150312 tl-wr841n 9.0 tl-wr841n 10.0 tl-wr841nd 9.0 tl-wr841nd 10.0 firmwar 150310 allow remot attack read arbitrari file via .. dot dot path_info login/,,f,f,f
cve-2015-3097,2015-04-09,,0.0,adob flash player 13.0.292 14.x 18.x 18.0.160 adob air 18.0.144 adob air sdk 18.0.144 adob air sdk compil 18.0.144 64-bit window 7 system properli select random memori address flash heap make easier attack conduct unspecifi attack predict address,,f,f,f
cve-2015-3252,2015-04-10,,0.0,apach cloudstack 4.5.2 properli preserv vnc password migrat kvm virtual machin allow remot attack gain access connect vnc server,,f,f,f
cve-2015-3210,2015-04-10,,0.0,heap-bas buffer overflow pcre 8.34 8.37 pcre2 10.10 allow remot attack execut arbitrari code via craft regular express demonstr /^ p=b p=b J P B c P B p=b wgxcredit differ vulner cve-2015-8384,,f,f,f
cve-2015-3275,2015-04-10,,0.0,multipl cross-sit script xss vulner scorm modul moodl 2.6.11 2.7.x 2.7.9 2.8.x 2.8.7 2.9.x 2.9.1 allow remot attack inject arbitrari web script html via craft organ name 1 mod/scorm/player.php 2 mod/scorm/prereqs.php,,f,f,f
cve-2015-3340,2015-04-20,,0.0,xen 4.2.x 4.5.x initi certain field allow certain remot servic domain obtain sensit inform memori via 1 xen_domctl_gettscinfo 2 xen_sysctl_getdomaininfolist request,,f,f,f
cve-2015-3625,2015-04-30,,0.0,the nvidia gpu driver freebsd r352 352.09 346 346.72 r349 349.16 r343 343.36 r340 340.76 r337 337.25 r334 334.21 r331 331.113 r304 304.125 allow local user certain permiss read write arbitrari kernel memori via unspecifi vector trigger untrust pointer derefer,,f,f,f
cve-2015-3764,2015-05-07,,0.0,notif center appl OS X 10.10.5 properli remov dismiss notif allow attack read arbitrari notif via craft app,,f,f,f
cve-2015-4033,2015-05-19,2015-06-24,3.3,samsung sbeam allow remot attack read arbitrari imag leverag nfc connect access http server port 15000,thi vulner allow remot attack copi imag vulner instal samsung sbeam user interact requir exploit vulner target must within rang hostil nfc transmitter.th specif flaw exist within handl sbeam peer-to-p wireless connect As soon connect initi nfc vulner devic launch http server port 15000 thi server allow remot attack download imag vulner devic without notif user interact,f,f,t
cve-2015-4034,2015-05-19,2015-06-24,7.9,the createfromparcel method com.absolute.android.persistence.methodspec class samsung galaxi s5 allow remot attack execut arbitrari file via craft parcel object serial methodspec object,thi vulner allow remot attack execut arbitrari code vulner samsung galaxi s5 authent requir exploit vulnerability.th specif flaw exist within com.absolute.android.persistence.methodspec class the createfromparcel method perform dynam class load restrict sourc class load An attack craft parcel object specifi arbitrari class file load methodspec object deseri result remot code execut system user,f,f,t
cve-2015-4415,2015-06-08,,0.0,multipl directori travers vulner func.php magnifica webscript anima galleri 2.6 allow remot attack includ execut arbitrari local file via .. dot dot 1 theme 2 lang cooki paramet animagallery/,,f,f,f
cve-2015-4601,2015-06-16,,0.0,php 5.6.7 might allow remot attack caus denial servic applic crash possibl execut arbitrari code via unexpect data type relat `` type confus '' issu 1 ext/soap/php_encoding.c 2 ext/soap/php_http.c 3 ext/soap/soap.c differ issu cve-2015-4600,,f,f,f
cve-2015-4626,2015-06-16,,0.0,b.a. c2box 4.0 r19171 reli client-sid valid allow remot attack `` corrupt busi logic '' via neg valu overdraft,,f,f,f
cve-2015-4590,2015-06-16,,0.0,the extractfrom function internals/quotedstring.cpp arduino json 4.5 allow remot attack caus denial servic crash via json string backslash follow termin demonstr `` \\\0 '' trigger buffer overflow over-read,,f,f,f
cve-2015-4680,2015-06-19,,0.0,freeradiu 2.2.x 2.2.8 3.0.x 3.0.9 properli check revoc intermedi CA certif,,f,f,f
cve-2015-4793,2015-06-24,,0.0,unspecifi vulner oracl commun converg compon oracl commun applic 2.0 3.0.1 allow remot attack affect confidenti via unknown vector relat mail proxi,,f,f,f
cve-2015-5359,2015-07-01,,0.0,junip juno OS 12.1x44 12.1x44-d50 12.1x46 12.1x46-d35 12.1x47 12.1x47-d25 12.3 12.3r9 12.3x48 12.3x48-d10 13.2 13.2r7 13.3 13.3r5 14.1r3 14.1r3-s2 14.1 14.1r4 14.2 14.2r2 15.1 15.1r1 allow remot attack caus denial servic null pointer derefer rdp crash via larg number bgp-vpl advertis updat bgp local prefer valu,,f,f,f
cve-2015-5358,2015-07-01,,0.0,junip juno OS 12.1x44 12.1x44-d50 12.1x46 12.1x46-d35 12.1x47 12.1x47-d25 12.3 12.3r9 12.3x48 12.3x48-d15 13.2 13.2r7 13.2x51 13.2x51-d35 13.2x52 13.2x52-d25 13.3 13.3r6 14.1r3 14.1r3-s2 14.1 14.1r4 14.1x53 14.1x53-d12 14.1x53 14.1x53-d16 14.1x55 14.1x55-d25 14.2 14.2r2 15.1 15.1r1 allow remot attack caus denial servic mbuf connect consumpt restart via larg number request trigger tcp connect move last_ack state data send,,f,f,f
cve-2015-5357,2015-07-01,,0.0,the junip ex4600 qfx3500 qfx3600 qfx5100 switch juno 13.2x51-d15 13.2x51-d25 13.2x51 13.2x51-d30 14.1x53 14.1x53-d10 allow remot attack caus denial servic cpu consumpt via unspecifi vector,,f,f,f
cve-2015-5372,2015-07-06,,0.0,the saml 2.0 implement adnovum nevisauth 4.13.0 4.18.3.1 use saml post-bind match attribut x.509 certif embed assert certif ident provid idp allow remot attack inject arbitrari saml assert via craft certif,,f,f,f
cve-2015-5488,2015-07-10,,0.0,cross-sit script xss vulner mailchimp signup submodul mailchimp modul 7.x-3.x 7.x-3.3 drupal allow remot authent user `` administ mailchimp '' permiss inject arbitrari web script html via unspecifi vector,,f,f,f
cve-2015-5536,2015-07-16,2015-07-20,9.0,belkin n300 dual-band wi-fi rang extend firmwar 1.04.10 allow remot authent user execut arbitrari command via 1 sub_dir paramet formusbstorag request pincod paramet 2 formwpsstart 3 forminicwpsstart request 4 wps_enrolee_pin paramet formwlansetupwp request unspecifi paramet 5 formwlanmp 6 formbssetsitesurvey 7 formhwset 8 formconnectionset request,thi vulner allow remot attack execut arbitrari code vulner instal belkin n300 dual-band wi-fi rang extend authent requir exploit vulnerability.th specif flaw exist within handl formwpsstart request It possibl inject arbitrari oper system command applic handl pincod paramet A remot attack leverag vulner execut remot code context root user,f,f,t
cve-2015-5537,2015-07-17,,0.0,the ssl layer http servic siemen ruggedcom ro 4.2.0 rox II properli implement cbc pad make easier man-in-the-middl attack obtain cleartext data via padding-oracl attack differ vulner cve-2014-3566,,f,f,f
cve-2015-5645,2015-07-24,,0.0,icz matcha sn 1.3.7 allow remot authent user obtain administr privileg via unspecifi vector,,f,f,f
cve-2015-5698,2015-07-29,,0.0,cross-sit request forgeri csrf vulner web server siemen simat s7-1200 cpu devic firmwar 4.1.3 allow remot attack hijack authent unspecifi victim via unknown vector,,f,f,f
cve-2015-5727,2015-08-04,,0.0,the ber decod botan 1.10.x 1.10.10 1.11.x 1.11.19 allow remot attack caus denial servic memori consumpt via unspecifi vector relat length field,,f,f,f
cve-2015-5916,2015-08-06,,0.0,the appl pay compon appl io 9 allow remot termin obtain sensit recent-transact inform payment leverag transaction-log featur,,f,f,f
cve-2015-6028,2015-08-14,,0.0,castl rock comput snmpc 2015-12-17 sql inject via sc paramet,,f,f,f
cve-2015-6032,2015-08-14,,0.0,qolsi IQ panel aka qol 1.5.1 hardcod cryptograph key allow remot attack creat digit signatur code leverag knowledg key differ instal,,f,f,f
cve-2015-5997,2015-08-14,,0.0,impero educ pro 5105 use hardcod cbc key initi vector deriv hash imp3ro string make easier remot attack obtain plaintext data snif network ciphertext data,,f,f,f
cve-2015-5993,2015-08-14,,0.0,buffer overflow form2ping.cgi philippin long distanc telephon pldt speedsurf 504an devic firmwar gan9.8u26-4-tx-r6b018-ph.en kasda kw58293 devic allow remot attack caus denial servic devic outag via long ipaddr paramet,,f,f,f
cve-2015-6005,2015-08-14,,0.0,multipl cross-sit script xss vulner ipswitch whatsup gold 16.4 allow remot attack inject arbitrari web script html via 1 snmp oid object 2 snmp trap messag 3 view name field 4 group name field 5 flow monitor credenti field 6 flow monitor threshold name field 7 task librari name field 8 task librari descript field 9 polici librari name field 10 polici librari descript field 11 templat librari name field 12 templat librari descript field 13 system script librari name field 14 system script librari descript field 15 cli set librari descript field,,f,f,f
cve-2015-6530,2015-08-20,,0.0,cross-sit script xss vulner opentext secur mft 2013 2013 R3 P6 2014 2014 R2 P2 allow remot attack inject arbitrari web script html via querytext paramet userdashboard.jsp,,f,f,f
cve-2015-6550,2015-08-21,,0.0,bpcd verita netbackup 7.x 7.5.0.7 7.6.0.x 7.6.0.4 7.6.1.x 7.6.1.2 7.7.x 7.7.2 netbackup applianc 2.5.4 2.6.0.x 2.6.0.4 2.6.1.x 2.6.1.2 2.7.x 2.7.2 allow remot attack execut arbitrari command via craft input,,f,f,f
cve-2015-6823,2015-09-05,,0.0,the allocate_buff function libavcodec/alac.c ffmpeg 2.7.2 initi certain context data allow remot attack caus denial servic segment violat possibl unspecifi impact via craft appl lossless audio codec alac data,,f,f,f
cve-2015-6812,2015-09-04,,0.0,invis power servic ip commun suit aka invis power board ipb power board 4.0.12.1 allow remot attack caus denial servic loop memori consumpt via craft url,,f,f,f
cve-2015-6914,2015-09-11,,0.0,absolut path travers vulner sitefactori cm 5.5.9 allow remot attack read arbitrari file via full pathnam file paramet assets/download.aspx,,f,f,f
cve-2015-6925,2015-09-12,,0.0,wolfssl formerli cyassl 3.6.8 allow remot attack caus denial servic resourc consumpt traffic amplif via craft dtl cooki clienthello messag,,f,f,f
cve-2015-7030,2015-09-16,,0.0,the swift implement appl xcode 7.1 mishandl type convers unspecifi impact attack vector,,f,f,f
cve-2015-7082,2015-09-16,,0.0,multipl unspecifi vulner git 2.5.4 use appl xcode 7.2 unknown impact attack vector note cve associ xcode use case,,f,f,f
cve-2015-7275,2015-09-18,,0.0,dell integr remot access control idrac 6 2.85 7/8 2.30.30.30 xss,,f,f,f
cve-2015-7270,2015-09-18,,0.0,dell integr remot access control idrac 6 2.80 7/8 2.21.21.21 allow directori travers,,f,f,f
cve-2015-7288,2015-09-18,,0.0,csl dualcom gpr cs2300-r devic firmwar 1.25 3.53 allow remot attack modifi configur via command sm messag demonstr `` 4 2 '' command,,f,f,f
cve-2015-7372,2015-09-25,,0.0,directori travers vulner delivery-dev/al.php reviv adserv 3.2.2 allow remot attack includ execut arbitrari local file via .. dot dot layerstyl paramet,,f,f,f
cve-2015-7511,2015-09-29,,0.0,libgcrypt 1.6.5 properli perform elliptic-point curv multipl decrypt make easier physic proxim attack extract ecdh key measur electromagnet eman,,f,f,f
cve-2015-7452,2015-09-29,,0.0,ibm maximo asset manag 7.5 7.5.0.9 fp9 7.6 7.6.0.3 fp3 maximo asset manag 7.5 7.5.0.9 fp9 7.5.1 7.6 7.6.0.3 fp3 smartcloud control desk allow remot authent user obtain sensit inform via rest api,,f,f,f
cve-2015-7665,2015-10-01,,0.0,tail 1.7 includ wget program prevent automat fallback passiv ftp activ ftp allow remot ftp server discov tor client IP address read 1 port 2 eprt command note within wget automat fallback consid vulner cve,,f,f,f
cve-2015-7751,2015-10-08,,0.0,junip juno OS 12.1x44-d50 12.1x46 12.1x46-d35 12.1x47 12.1x47-d25 12.3 12.3r9 12.3x48 12.3x48-d15 13.2 13.2r7 13.2x51 13.2x51-d35 13.3 13.3r6 14.1 14.1r5 14.1x50 14.1x50-d105 14.1x51 14.1x51-d70 14.1x53 14.1x53-d25 14.1x55 14.1x55-d20 14.2 14.2r1 15.1 15.1f2 15.1r1 15.1x49 15.1x49-d10 requir password root user pam.conf `` corrupt '' allow local user gain root privileg modifi file,,f,f,f
cve-2015-7787,2015-10-09,,0.0,asu japan wl-330nul devic firmwar 3.0.42 allow remot attack discov wpa2-psk passphras via unspecifi vector,,f,f,f
cve-2015-7789,2015-10-09,,0.0,asu japan wl-330nul devic firmwar 3.0.42 allow remot attack caus denial servic via unspecifi vector,,f,f,f
cve-2015-7845,2015-10-16,,0.0,the except handl mechan cli modul huawei espac u1910 u1911 u1930 u1960 u1980 u1981 unifi gateway softwar v100r001c20sph605 allow remot attack caus denial servic cli outag via craft ssh packet,,f,f,f
cve-2015-7909,2015-10-22,,0.0,stack-bas buffer overflow hospira commun engin CE 1.2 lifecar pca infus system 5.07 plum A+ infus system 13.40 plum a+3 infus system 13.40 allow remot attack caus denial servic possibl unspecifi impact via traffic tcp port 5000,,f,f,f
cve-2015-7939,2015-10-22,2016-01-06,9.3,heap-bas buffer overflow unitron visilog oplc ide 9.8.09 allow remot attack execut arbitrari code via long vlp filenam,thi vulner allow remot attack execut arbitrari code vulner instal unitron visilog oplc ide user interact requir exploit vulner target must visit malici page open malici file.th specif flaw exist within pars vlp file A special craft vlp overrun heap buffer inject valu past end heap alloc An attack leverag vulner execut arbitrari code context local administr,f,f,t
cve-2015-7915,2015-10-22,,0.0,sauter ey-ws505f0x0 moduweb vision 1.6.0 send cleartext credenti allow remot attack obtain sensit inform snif network,,f,f,f
cve-2015-8025,2015-10-29,,0.0,driver/subprocs.c xscreensav 5.34 properli perform intern consist check allow physic proxim attack bypass lock screen hot swap monitor,,f,f,f
cve-2015-8287,2015-11-19,,0.0,swann srnvw-470lcd devic firmwar 0114 swnvw-470cam devic firmwar 1022 allow remot attack watch live video visit unspecifi url,,f,f,f
cve-2015-8289,2015-11-19,,0.0,the password-recoveri featur netgear d3600 devic firmwar 1.49 d6000 devic firmwar 1.49 earlier allow remot attack discov cleartext administr password read cgi-bin/passrec.asp html sourc code,,f,f,f
cve-2015-8288,2015-11-19,,0.0,netgear d3600 devic firmwar 1.49 d6000 devic firmwar 1.49 earlier use hardcod privat key across differ custom instal allow remot attack defeat cryptograph protect mechan leverag knowledg key anoth instal,,f,f,f
cve-2015-8262,2015-11-19,,0.0,buffalo wzr-600dhp2 devic firmwar 2.09 2.13 2.16 use improp algorithm select ID valu header dn queri make easier remot attack spoof respons predict valu,,f,f,f
cve-2015-8254,2015-11-19,,0.0,the frontel protocol 3 rsi video technolog videofi devic use integr protect make easier man-in-the-middl attack 1 initi fals alarm 2 deactiv alarm modifi client-serv data stream,,f,f,f
cve-2015-8272,2015-11-19,,0.0,rtmpdump 2.4 allow remot attack trigger denial servic null pointer derefer process crash,,f,f,f
cve-2015-8341,2015-11-25,,0.0,the libxl toolstack librari xen 4.1.x 4.6.x properli releas map file use kernel initi ramdisk manag multipl domain process allow attack caus denial servic memori disk consumpt start domain,,f,f,f
cve-2015-8361,2015-11-25,,0.0,multipl unspecifi servic atlassian bamboo 5.9.9 5.10.x 5.10.0 requir authent allow remot attack obtain sensit inform modifi set manag build agent via unknown vector involv jm port,,f,f,f
cve-2015-8330,2015-11-24,,0.0,the pco agent sap plant connect pco allow remot attack caus denial servic memori corrupt agent crash via craft xmii request aka sap secur note 2238619,,f,f,f
cve-2015-8400,2015-12-02,,0.0,the http fallback implement shell In A box aka shellinabox 2.19 make easier remot attack conduct dn rebind attack via `` /plain '' url,,f,f,f
cve-2015-8397,2015-12-02,,0.0,the jpeglscodec :decodeext function mediastorageandfileformat/gdcmjpeglscodec.cxx grassroot dicom aka gdcm 2.6.2 allow remot attack obtain sensit inform process memori caus denial servic applic crash via embed jpeg-l imag dimens larger select region 1 two-dimension 2 three-dimension dicom imag file trigger out-of-bound read,,f,f,f
cve-2015-8561,2015-12-14,2015-12-08,6.8,the f1bookview activex control F1 bookview schneider electr proclima 6.2 allow remot attack execut arbitrari code caus denial servic memori corrupt via craft integ valu 1 attachtoss 2 copyal 3 copyrang 4 copyrangeex 5 swaptabl method differ vulner cve-2015-7918,thi vulner allow remot attack execut arbitrari code vulner instal schneider electr proclima user interact requir exploit vulner target must visit malici page open malici file.th specif flaw exist within implement copyrangeex method f1bookview activex control the method accept integ valu interpret address structur memori An attack leverag vulner achiev code execut context process,f,f,t
cve-2015-8567,2015-12-15,,0.0,memori leak net/vmxnet3.c qemu allow remot attack caus denial servic memori consumpt,,f,f,f
cve-2016-0795,2015-12-16,,0.0,libreoffic 5.0.5 allow remot attack caus denial servic memori corrupt possibl unspecifi impact via craft lwptocsuperlayout record lotuswordpro lwp document,,f,f,f
cve-2016-0794,2015-12-16,,0.0,the lwp filter libreoffic 5.0.4 allow remot attack caus denial servic memori corrupt possibl unspecifi impact via craft lotuswordpro lwp document,,f,f,f
cve-2016-0785,2015-12-16,,0.0,apach strut 2.x 2.3.28 allow remot attack execut arbitrari code via `` '' sequenc tag attribut aka forc doubl ognl evalu,,f,f,f
cve-2015-8611,2015-12-18,,0.0,big-ip ltm aam afm analyt apm asm dn link control pem 12.0 hf1 2000 4000 5000 7000 10000 platform properli sync password always-on manag aom subsystem might allow remot attack obtain login access aom via 1 expir 2 default password,,f,f,f
cve-2016-0949,2015-12-22,,0.0,adob connect 9.5.2 allow remot attack unspecifi impact via craft paramet url,,f,f,f
cve-2016-1238,2015-12-27,,0.0,1 cpan/archive-tar/bin/ptar 2 cpan/archive-tar/bin/ptardiff 3 cpan/archive-tar/bin/ptargrep 4 cpan/cpan/scripts/cpan 5 cpan/digest-sha/shasum 6 cpan/encode/bin/enc2x 7 cpan/encode/bin/encguess 8 cpan/encode/bin/piconv 9 cpan/encode/bin/ucmlint 10 cpan/encode/bin/unidump 11 cpan/extutils-makemaker/bin/instmodsh 12 cpan/io-compress/bin/zipdetail 13 cpan/json-pp/bin/json_pp 14 cpan/test-harness/bin/prov 15 dist/extutils-parsexs/lib/extutils/xsubpp 16 dist/module-corelist/corelist 17 ext/pod-html/bin/pod2html 18 utils/c2ph.pl 19 utils/h2ph.pl 20 utils/h2xs.pl 21 utils/libnetcfg.pl 22 utils/perlbug.pl 23 utils/perldoc.pl 24 utils/perlivp.pl 25 utils/splain.pl perl 5.x 5.22.3-rc2 5.24 5.24.1-rc2 properli remov period charact end includ directori array might allow local user gain privileg via trojan hors modul current work directori,,f,f,f
cve-2016-1373,2016-01-04,,0.0,the gadgets-integr api cisco finess 8.5 1 8.5 5 8.6 1 9.0 1 9.0 2 9.1 1 9.1 1 su1 9.1 1 su1.1 9.1 1 es1 9.1 1 es5 10.0 1 10.0 1 su1 10.0 1 su1.1 10.5 1 10.5 1 es1 10.5 1 es4 10.5 1 su1 10.5 1 su1.1 10.5 1 su1.7 10.6 1 10.6 1 su1 10.6 1 su2 11.0 1 allow remot attack conduct server-sid request forgeri ssrf attack via craft request aka bug ID cscuw86623,,f,f,f
cve-2015-8721,2016-01-03,,0.0,buffer overflow tvb_uncompress function epan/tvbuff_zlib.c wireshark 1.12.x 1.12.9 2.0.x 2.0.1 allow remot attack caus denial servic applic crash via craft packet zlib compress,,f,f,f
cve-2016-1329,2016-01-04,,0.0,cisco nx-o 6.0 2 U6 1 6.0 2 U6 5 nexu 3000 devic 6.0 2 A6 1 6.0 2 A6 5 6.0 2 A7 1 nexu 3500 devic hardcod credenti allow remot attack obtain root privileg via 1 telnet 2 ssh session aka bug ID cscuy25800,,f,f,f
cve-2016-1615,2016-01-12,,0.0,the omnibox implement googl chrome 48.0.2564.82 allow remot attack spoof document 's origin via unspecifi vector,,f,f,f
cve-2016-1598,2016-01-12,,0.0,xss netiq idm 4.5 ident applic 4.5.4 allow attack abl chang usernam inject arbitrari html code role assign administr html page,,f,f,f
cve-2016-1572,2016-01-12,,0.0,mount.ecryptfs_private.c ecryptfs-util valid mount destin filesystem type allow local user gain privileg mount nonstandard filesystem demonstr /proc/ pid,,f,f,f
cve-2016-1675,2016-01-12,,0.0,blink use googl chrome 51.0.2704.63 allow remot attack bypass same origin polici leverag mishandl document reattach destruct relat frameloader.cpp localframe.cpp,,f,f,f
cve-2016-1715,2016-01-12,2016-01-08,6.6,the swin.si kernel driver mcafe applic control mac 6.1 build 706 6.1.1 build 404 6.1.2 build 449 6.1.3 build 441 6.2.0 build 505 32-bit window platform allow local user caus denial servic memori corrupt system crash gain privileg via 768 syscal trigger zero written arbitrari kernel memori locat,thi vulner allow local attack execut arbitrari code vulner instal mcafe applic control user interact requir exploit vulner target must visit malici page open malici file.th specif flaw exist within process syscal 768 swin.si kernel driver A malici call write 0 arbitrari address kernel memori An attack leverag vulner execut arbitrari code context system,f,f,t
cve-2016-1687,2016-01-12,,0.0,the render implement googl chrome 51.0.2704.63 properli restrict public exposur class allow remot attack obtain sensit inform via vector relat extens,,f,f,f
cve-2016-1616,2016-01-12,,0.0,the custombutton :acceleratorpress function ui/views/controls/button/custom_button.cc googl chrome 48.0.2564.82 allow remot attack spoof url via vector involv unfocus custom button,,f,f,f
cve-2016-1894,2016-01-13,,0.0,netapp oncommand workflow autom 3.1p2 allow remot attack bypass authent via unspecifi vector,,f,f,f
cve-2016-1728,2016-01-13,,0.0,the cascad style sheet css implement appl io 9.2.1 safari 9.0.3 mishandl `` visit button '' selector height process make easier remot attack obtain sensit browser-histori inform via craft web site,,f,f,f
cve-2016-1919,2016-01-15,,0.0,samsung knox 1 use weak ecryptf key gener algorithm make easier local user obtain sensit inform leverag knowledg tima key brute-forc attack,,f,f,f
cve-2016-1908,2016-01-15,,0.0,the client openssh 7.2 mishandl fail cooki gener untrust x11 forward reli local x11 server access-control decis allow remot x11 client trigger fallback obtain trust x11 forward privileg leverag configur issu x11 server demonstr lack secur extens x11 server,,f,f,f
cve-2016-1920,2016-01-15,,0.0,samsung knox 1 use share certif android allow local user conduct man-in-the-middl attack demonstr instal certif run vpn servic,,f,f,f
cve-2016-1957,2016-01-20,,0.0,memori leak libstagefright mozilla firefox 45.0 firefox esr 38.x 38.7 allow remot attack caus denial servic memori consumpt via mpeg-4 file trigger delet oper array,,f,f,f
cve-2016-2067,2016-01-25,,0.0,drivers/gpu/msm/kgsl.c msm graphic driver aka gpu driver linux kernel 3.x use qualcomm innov center quic android contribut msm devic product mishandl kgsl_memflags_gpureadonli flag allow attack gain privileg leverag accident read-writ map aka qualcomm intern bug cr988993,,f,f,f
cve-2016-2084,2016-01-27,,0.0,F5 big-ip ltm afm analyt apm asm link control pem 11.3.x 11.4.x 11.4.1 build 685-hf10 11.5.1 build 10.104.180 11.5.2 11.5.4 build 0.1.256 11.6.0 build 6.204.442 12.0 build 1.14.628 big-ip aam 11.4.x 11.4.1 build 685-hf10 11.5.1 build 10.104.180 11.5.2 11.5.4 build 0.1.256 11.6.0 build 6.204.442 12.0 build 1.14.628 big-ip dn 12.0 build 1.14.628 big-ip edg gateway webacceler wom 11.3.0 big-ip gtm 11.3.x 11.4.x 11.4.1 build 685-hf10 11.5.1 build 10.104.180 11.5.2 11.5.4 build 0.1.256 11.6.0 build 6.204.442 big-ip psm 11.3.x 11.4.x 11.4.1 build 685-hf10 big-iq cloud devic secur 4.2.0 4.5.0 big-iq adc 4.5.0 properli regener certif key deploy cloud imag amazon web servic aw azur verizon cloud servic environ allow attack obtain sensit inform caus denial servic disrupt leverag target instanc configur,,f,f,f
cve-2016-2194,2016-01-29,,0.0,the ressol function botan 1.10.11 1.11.x 1.11.27 allow remot attack caus denial servic infinit loop via unspecifi input os2ecp function relat composit modulu,,f,f,f
cve-2016-2212,2016-02-02,,0.0,the getorderbystatusurlkey function mage_rss_helper_ord class app/code/core/mage/rss/helper/order.php magento enterpris edit 1.14.2.3 magento commun edit 1.9.2.3 allow remot attack obtain sensit order inform via order_id json object data paramet rss feed request index.php/rss/order/statu,,f,f,f
cve-2016-2280,2016-02-09,,0.0,buffer overflow rdiserv honeywel uniform process histori databas phd r310 r320 r321 allow remot attack caus denial servic servic outag via unspecifi vector,,f,f,f
cve-2016-2271,2016-02-09,,0.0,vmx xen 4.6.x earlier use intel cyrix cpu allow local hvm guest user caus denial servic guest crash via vector relat non-canon rip,,f,f,f
cve-2016-2363,2016-02-12,,0.0,fonal previous trixbox pro 12.6 14.1i 2016-06-01 use weak permiss /var/www/rpc/surun script allow local user obtain root access unspecifi command execut leverag access nobodi account,,f,f,f
cve-2016-2402,2016-02-17,,0.0,okhttp 2.7.4 3.x 3.1.2 allow man-in-the-middl attack bypass certif pin send certif chain certif non-pin trust CA pin certif,,f,f,f
cve-2016-2566,2016-02-25,,0.0,samsung secemailsync sm-g920f build g920fxxu2coh2 galaxi S6 devic sql inject aka sve-2015-5081,,f,f,f
cve-2016-2811,2016-03-01,,0.0,use-after-fre vulner serviceworkerinfo class servic worker subsystem mozilla firefox 46.0 allow remot attack execut arbitrari code via vector relat beginread method,,f,f,f
cve-2016-2820,2016-03-01,,0.0,the firefox health report aka fhr healthreport featur mozilla firefox 46.0 properli restrict origin event make easier remot attack modifi share prefer leverag access remote-report ifram element,,f,f,f
