CVE-ID,ZDI Published Date,Severity Score,Description
CVE-2015-5093,2015-07-14,6.8,thi vulner allow remot attack execut arbitrari code vulner instal adob reader user interact requir exploit vulner target must visit malici page open malici file.th specif flaw exist within handl argument pass makemeasur method special craft argument pass makemeasur overflow buffer size 0x64 byte An attack leverag vulner execut code context current process
CVE-2015-4447,2015-07-14,6.8,thi vulner allow remot attack bypass api restrict vulner instal adob reader user interact requir exploit vulner target must visit malici page open malici file.th specif flaw exist within ansendapprovaltoauthoren method By creat special craft pdf specif javascript instruct possibl bypass javascript api restrict A remot attack could exploit vulner execut arbitrari code
CVE-2015-4441,2015-07-14,6.8,thi vulner allow remot attack bypass api restrict vulner instal adob reader user interact requir exploit vulner target must visit malici page open malici file.th specif flaw exist within cbbbrinvit method By creat special craft pdf specif javascript instruct possibl bypass javascript api restrict A remot attack could exploit vulner execut arbitrari code
CVE-2015-4438,2015-07-14,6.8,thi vulner allow remot attack bypass api restrict vulner instal adob reader user interact requir exploit vulner target must visit malici page open malici file.th specif flaw exist within ansendforreview method By creat special craft pdf specif javascript instruct possibl bypass javascript api restrict A remot attack could exploit vulner execut arbitrari code
CVE-2015-4435,2015-07-14,6.8,thi vulner allow remot attack bypass api restrict vulner instal adob reader user interact requir exploit vulner target must visit malici page open malici file.th specif flaw exist within anstartapprov method By creat special craft pdf specif javascript instruct possibl bypass javascript api restrict A remot attack could exploit vulner execut arbitrari code
CVE-2015-5091,2015-07-14,6.3,thi vulner allow local attack delet file vulner instal adob reader authent requir exploit vulnerability.th specif flaw exist within handl junction point adobearm.ex A local attack run code normal user set junction point arm folder run user control delet content folder An attack could use creat denial-of-servic condit context system user
CVE-2015-5090,2015-07-14,6.9,thi vulner allow local attack elev privileg vulner instal adob reader authent requir exploit vulnerability.th specif flaw exist within armsvc servic An attack forc servic overwrit adob updat file sign adob An attack leverag vulner execut code context system
CVE-2015-4445,2015-07-14,6.8,thi vulner allow remot attack bypass api restrict vulner instal adob reader user interact requir exploit vulner target must visit malici page open malici file.th specif flaw exist within cbbbrinit method By creat special craft pdf specif javascript instruct possibl bypass javascript api restrict A remot attack could exploit vulner execut arbitrari code
CVE-2015-5115,2015-07-14,6.8,thi vulner allow remot attack execut arbitrari code vulner instal adob acrobat pro user interact requir exploit vulner target must visit malici page open malici file.th specif flaw exist within report object attempt save special craft report forc adob acrobat pro read memori past end alloc object An attack could leverag vulner execut code context current process
CVE-2015-5086,2015-07-14,6.8,thi vulner allow remot attack bypass api restrict vulner instal adob reader user interact requir exploit vulner target must visit malici page open malici file.th specif flaw exist within way adob handl execut certain context By creat special craft pdf specif javascript instruct possibl trigger race condit allow bypass javascript api restrict A remot attack could exploit vulner execut arbitrari code
CVE-2015-5085,2015-07-14,5.0,thi vulner allow remot attack unload folder level script vulner instal adob reader user interact requir exploit vulner target must visit malici page open malici file.th specif flaw exist within app.doc object By creat special craft pdf specif javascript instruct possibl unload folder level script document level A remot attack could exploit creat denial servic condit
CVE-2015-4452,2015-07-14,6.8,thi vulner allow remot attack unload folder level script vulner instal adob reader user interact requir exploit vulner target must visit malici page open malici file.th specif flaw exist within object app.doc By creat special craft pdf specif javascript instruct possibl overwrit variou object method document level A remot attack could exploit vulner execut arbitrari code
CVE-2015-5111,2015-07-14,6.8,thi vulner allow remot attack execut arbitrari code vulner instal adob reader user interact requir exploit vulner target must visit malici page open malici file.th specif flaw exist within handl text field format field action A special craft text field format field action forc dangl pointer reus freed An attack leverag vulner execut code context current process
CVE-2015-5102,2015-07-14,6.8,thi vulner allow remot attack execut arbitrari code vulner instal adob reader user interact requir exploit vulner target must visit malici page open malici file.th specif flaw exist within handl scroll event A special craft scrollwheeleventhandl forc dangl pointer reus freed An attack leverag vulner execut code context current process
CVE-2015-5104,2015-07-14,6.8,thi vulner allow remot attack execut arbitrari code vulner instal adob reader user interact requir exploit vulner target must visit malici page open malici file.th specif flaw exist within handl render event A special craft rendereventhandl forc dangl pointer reus freed An attack leverag vulner execut code context current process
CVE-2015-5103,2015-07-14,6.8,thi vulner allow remot attack execut arbitrari code vulner instal adob reader user interact requir exploit vulner target must visit malici page open malici file.th specif flaw exist within handl menu event A special craft menueventhandl forc dangl pointer reus freed An attack leverag vulner execut code context current process
CVE-2015-5101,2015-07-14,6.8,thi vulner allow remot attack execut arbitrari code vulner instal adob reader user interact requir exploit vulner target must visit malici page open malici file.th specif flaw exist within handl select event A special craft selectioneventhandl forc dangl pointer reus freed An attack leverag vulner execut code context current process
CVE-2015-5100,2015-07-14,6.8,thi vulner allow remot attack execut arbitrari code vulner instal adob reader user interact requir exploit vulner target must visit malici page open malici file.th specif flaw exist within handl mous event A special craft mouseeventhandl forc dangl pointer reus freed An attack leverag vulner execut code context current process
CVE-2015-5108,2015-07-14,6.8,thi vulner allow remot attack execut arbitrari code vulner instal adob reader user interact requir exploit vulner target must visit malici page open malici file.th flaw exist within array_push_slowli function By specifi invalid length integ overflow occur result unders buffer alloc A remot attack could exploit vulner execut arbitrari code context current process
CVE-2015-5473,2015-07-13,7.8,thi vulner allow remot attack delet arbitrari file vulner instal samsung syncthru By default authent requir exploit vulnerability.th specif flaw exist within adddriverfileservlet servlet expos upload/adddriv the issu lie failur sanit path file upload allow delet file system An attack could use creat denial-of-servic condit
CVE-2015-5473,2015-07-13,7.5,thi vulner allow remot attack execut arbitrari code vulner instal samsung syncthru By default authent requir exploit vulnerability.th specif flaw exist within driverfileuploadservlet servlet expos upload/driv the issu lie failur sanit path file upload allow certain zip file place anywher server An attack leverag vulner execut arbitrari code context current user
CVE-2015-5473,2015-07-13,10.0,thi vulner allow remot attack execut arbitrari code vulner instal samsung syncthru By default authent requir exploit vulner the specif flaw exist within fileuploadcontrol servlet expos uploadfirmware.html the issu lie failur sanit path file upload allow place anywher server An attack leverag vulner execut arbitrari code system
CVE-2015-5473,2015-07-13,10.0,thi vulner allow remot attack execut arbitrari code vulner instal samsung syncthru By default authent requir exploit vulnerability.th specif flaw exist within fileuploadcontrol servlet expos fileupload.html the issu lie failur sanit path file upload allow place anywher server An attack leverag vulner execut arbitrari code system
CVE-2015-5473,2015-07-13,10.0,thi vulner allow remot attack execut arbitrari code vulner instal samsung syncthru authent requir exploit vulnerability.th specif flaw exist within fileuploadcontrol servlet expos uploadcloning.html the issu lie failur sanit path file upload allow place anywher server An attack leverag vulner execut arbitrari code system
CVE-2015-5473,2015-07-13,7.8,thi vulner allow remot attack delet arbitrari file vulner instal samsung syncthru By default authent requir exploit vulnerability.th specif flaw exist within driverfileuploadservlet servlet expos upload/updatedriv the issu lie failur sanit path file upload allow delet file system An attack could use creat denial-of-servic condit
CVE-2015-1743,2015-07-09,6.9,thi vulner allow attack escap enhanc protect mode sandbox vulner instal microsoft internet explor user interact requir exploit vulner target must visit malici page open malici file.th specif flaw exist within use activex instal broker the broker allow file instal arbitrari path within internet explor sandbox subsequ execut An attack leverag vulner execut code context user medium integr
CVE-2015-3125,2015-07-08,5.8,thi vulner allow remot attack read arbitrari data vulner adob flash instal authent requir exploit vulnerability.th specif flaw exist within handl sound object A remot attack run arbitrari script context domain An attack leverag vulner read browser cooki save password
CVE-2015-3039,2015-07-08,6.8,thi vulner allow remot attack execut arbitrari code vulner instal adob flash player user interact requir exploit vulner target must visit malici page open malici file.th specif flaw exist within process as2 convolutionfilt object By manipul matrix properti convolutionfilt object attack forc dangl pointer reus freed An attack leverag vulner execut code context current process
CVE-2015-3669,2015-07-01,6.8,thi vulner allow remot attack execut arbitrari code vulner instal appl quicktim user interact requir exploit vulner target must visit malici page open malici file.th specif flaw exist within handl sgi imag file By provid malform file attack overflow fix size region heap thi could allow attack execut arbitrari code context current process
CVE-2015-3659,2015-07-01,7.5,thi vulner allow remot attack execut arbitrari code vulner instal sqlite user interact requir exploit vulner target must visit malici page open malici file.th specif flaw exist within handl default express column valu the issu lie abil creat tabl execut privileg function specifi default valu column insert tabl An attack leverag vulner execut restrict sql statement context current process
CVE-2015-3717,2015-07-01,5.1,thi vulner allow remot attack execut arbitrari code vulner instal sqlite user interact requir exploit vulner target must visit malici page open malici file.th specif flaw exist within handl printf function the issu lie abil use arbitrari format string argument insecur printf function An attack leverag vulner achiev code execut context current process
CVE-2015-3666,2015-07-01,6.8,thi vulner allow remot attack execut arbitrari code vulner instal appl quicktim user interact requir exploit vulner target must visit malici page open malici file.th specif flaw exist within code atom within media inform minf atom By malform atom attack caus memori access freed An attack could leverag execut arbitrari code context current user
CVE-2015-3711,2015-07-01,4.9,thi vulner allow remot attack execut arbitrari code vulner instal appl OS X user interact requir exploit vulner target must open malici file.th specif flaw exist within handl ntf file system the issu lie handl compress block An attack leverag vulner leak sensit content physic memori
CVE-2015-3679,2015-07-01,6.8,thi vulner allow remot attack execut arbitrari code vulner instal appl OS X user interact requir exploit vulner target must visit malici page open malici file.th specif flaw exist within handl font collect file the issu lie pars 'morx tabl An attack leverag vulner execut code context current user
CVE-2015-3677,2015-07-01,4.9,thi vulner allow remot attack execut arbitrari code vulner instal appl OS X user interact requir exploit vulner target must visit malici page open malici file.th specif flaw exist within handl dmg file the issu lie handl lzvn compress stream An attack leverag vulner leak sensit content physic memori
CVE-2015-3723,2015-07-01,6.8,thi vulner allow remot attack execut arbitrari code vulner instal appl io user interact requir exploit vulner target must visit malici page open malici file.th specif flaw exist within handl icc profil the issu lie pars 'curv type An attack leverag vulner execut code context current process
CVE-2015-3680,2015-07-01,6.8,thi vulner allow remot attack execut arbitrari code vulner instal appl OS X user interact requir exploit vulner target must visit malici page open malici file.th specif flaw exist within handl data fork font suitcas file the issu lie pars 'fond tabl An attack leverag vulner execut code context current user
CVE-2015-3690,2015-07-01,4.9,thi vulner allow remot attack execut arbitrari code vulner instal appl OS X user interact requir exploit vulner target must visit malici page open malici file.th specif flaw exist within handl dmg file the issu lie handl gzip compress stream An attack leverag vulner leak sensit content physic memori
CVE-2015-3724,2015-07-01,6.8,thi vulner allow remot attack execut arbitrari code vulner instal appl io user interact requir exploit vulner target must visit malici page open malici file.th specif flaw exist within handl icc profil the issu lie pars tag tabl An attack leverag vulner execut code context current process
CVE-2015-3727,2015-07-01,7.5,thi vulner allow remot attack execut arbitrari code vulner instal webkit user interact requir exploit vulner target must visit malici page open malici file.th specif flaw exist within handl websql the issu lie failur properli util sqlite 's author code An attack leverag vulner execut restrict sql statement context current process
CVE-2015-3662,2015-07-01,6.8,thi vulner allow remot attack execut arbitrari code vulner instal appl quicktim user interact requir exploit vulner target must visit malici page open malici file.th specif flaw exist within handl gif imag By provid gif malform imag data attack write data outsid bound data structur An attack could leverag execut arbitrari code context quicktim process
CVE-2015-3663,2015-07-01,6.8,thi vulner allow remot attack execut arbitrari code vulner instal appl quicktim user interact requir exploit vulner target must visit malici page open malici file.th specif flaw exist within handl gif imag By provid gif malform imag descriptor attack write data outsid bound data structur An attack could leverag execut arbitrari code context quicktim process
CVE-2015-3664,2015-07-01,5.1,thi vulner allow remot attack execut arbitrari code vulner instal appl quicktim user interact requir exploit vulner target must visit malici page open malici file.th specif flaw exist within handl ali atom By provid malform ali atom attack abl caus quicktim overflow stack buffer execut arbitrari code context quicktim process
CVE-2015-3661,2015-07-01,6.8,thi vulner allow remot attack execut arbitrari code vulner instal appl quicktim user interact requir exploit vulner target must visit malici page open malici file.th specif flaw exist within handl sgi file the issu lie failur ensur imag data exceed bound specifi header By abus behavior attack ensur memori control leverag situat achiev remot code execut context user current log
CVE-2015-3665,2015-07-01,6.8,thi vulner allow remot attack execut arbitrari code vulner instal appl quicktim user interact requir exploit vulner target must visit malici page open malici file.th specif flaw exist within handl properti quicktim browser plugin By manipul quicktim object 's properti attack forc dangl pointer reus freed An attack leverag vulner execut code context current process
CVE-2015-5371,2015-06-30,10.0,thi vulner allow remot attack execut arbitrari code vulner instal solarwind storag manag authent requir exploit vulnerability.th specif flaw exist within authenticationfilt class the issu lie abil subvert authent filter An attack leverag vulner upload malici script use execut code context system
CVE-2015-1986,2015-06-30,10.0,thi vulner allow remot attack execut arbitrari code vulner instal ibm tivoli storag manag fastback authent requir exploit vulnerability.th specif flaw exist within process opcod 1301 By send craft packet tcp port 11460 attack use arbitrari format string argument vsprintf function An attack use execut arbitrari code context system
CVE-2015-1953,2015-06-30,10.0,thi vulner allow remot attack execut arbitrari code vulner instal ibm tivoli storag manag fastback authent requir exploit vulnerability.th specif flaw exist within process opcod 1335 By send craft packet tcp port 11460 attack use arbitrari format string argument vsprintf function An attack use execut arbitrari code context system
CVE-2015-1938,2015-06-30,10.0,thi vulner allow remot attack execut arbitrari code vulner instal ibm tivoli storag manag fastback authent requir exploit vulnerability.th specif flaw exist within process opcod 1331 By send craft packet tcp port 11460 attack abl inject arbitrari command via system call An attack use execut arbitrari code context system
CVE-2015-1949,2015-06-30,10.0,thi vulner allow remot attack execut arbitrari code vulner instal ibm tivoli storag manag fastback authent requir exploit vulnerability.th specif flaw exist within process opcod 1330 By send craft packet tcp port 11460 attack abl inject arbitrari command via system call An attack use execut arbitrari code context system
CVE-2015-1948,2015-06-30,10.0,thi vulner allow remot attack execut arbitrari code vulner instal ibm tivoli storag manag fastback authent requir exploit vulnerability.th specif flaw exist within process opcod 1364 By send craft packet tcp port 11460 attack abl caus stack buffer overflow An attack use execut arbitrari code context system
CVE-2015-1942,2015-06-30,10.0,thi vulner allow remot attack execut arbitrari code vulner instal ibm tivoli storag manag fastback authent requir exploit vulnerability.th specif flaw exist within process opcod 1332 By send craft packet tcp port 11460 attack forc process write arbitrari data exist file system An attack leverag vulner execut arbitrari code context system
CVE-2015-1941,2015-06-30,7.8,thi vulner allow remot attack disclos sensit inform vulner instal ibm tivoli storag manag fastback authent requir exploit vulnerability.th specif flaw exist within process opcod 1329 By send craft packet tcp port 11460 attack forc process read arbitrari file return content An attack use disclos inform context system
CVE-2015-1924,2015-06-30,10.0,thi vulner allow remot attack execut arbitrari code vulner instal ibm storag manag fastback authent requir exploit vulnerability.th specif flaw exist within process opcod 1329 By send craft packet tcp port 11460 attack abl caus stack buffer overflow An attack use execut arbitrari code context system
CVE-2015-1925,2015-06-30,10.0,thi vulner allow remot attack execut arbitrari code vulner instal ibm tivoli storag manag fastback authent requir exploit vulnerability.th specif flaw exist within process opcod 1332 By send craft packet tcp port 11460 attack abl caus stack buffer overflow An attack use execut arbitrari code context system
CVE-2015-1930,2015-06-30,10.0,thi vulner allow remot attack execut arbitrari code vulner instal ibm tivoli storag manag fastback authent requir exploit vulnerability.th specif flaw exist within job_s_getjobbyuserfriendlystr function By send craft packet tcp port 11460 attack abl caus stack buffer overflow An attack might abl use execut arbitrari code context system
CVE-2015-1923,2015-06-30,10.0,thi vulner allow remot attack execut arbitrari code vulner instal ibm tivoli storag manag fastback authent requir exploit vulnerability.th specif flaw exist within process opcod 1331 By send craft packet tcp port 11460 attack abl inject arbitrari command via system call An attack use execut arbitrari code context system
CVE-2015-1929,2015-06-30,10.0,thi vulner allow remot attack execut arbitrari code vulner instal ibm tivoli storag manag fastback authent requir exploit vulnerability.th specif flaw exist within fxcli_orabr_exec_command function By send craft packet tcp port 11460 attack abl caus stack buffer overflow An attack use execut arbitrari code context system
CVE-2015-4648,2015-06-24,7.5,thi vulner allow remot attack execut arbitrari code vulner instal panason secur api user interact requir exploit vulner target must visit malici page open malici file.th specif flaw exist within ipropsapi.ipropsapictrl.1 activex control By pass overli long string multicastaddr method attack overflow buffer stack thi vulner could use execut arbitrari code context user
CVE-2015-4647,2015-06-24,7.5,thi vulner could allow remot attack execut arbitrari code vulner instal panason secur api sdk user interact requir exploit vulner target must visit malici page open malici file.th specif flaw exist filepassword properti By set filepassword larg string attack caus fixed-length stack buffer overflow An attack could leverag vulner execut code context current process
CVE-2015-4647,2015-06-24,7.5,thi vulner could allow remot attack execut arbitrari code vulner instal panason secur api sdk user interact requir exploit vulner target must visit malici page open malici file.th specif flaw exist getstringinfo method By pass larg string method attack caus fixed-length stack buffer overflow An attack could leverag vulner execut code context current process
CVE-2015-4033,2015-06-24,3.3,thi vulner allow remot attack copi imag vulner instal samsung sbeam user interact requir exploit vulner target must within rang hostil nfc transmitter.th specif flaw exist within handl sbeam peer-to-p wireless connect As soon connect initi nfc vulner devic launch http server port 15000 thi server allow remot attack download imag vulner devic without notif user interact
CVE-2015-4034,2015-06-24,7.9,thi vulner allow remot attack execut arbitrari code vulner samsung galaxi s5 authent requir exploit vulnerability.th specif flaw exist within com.absolute.android.persistence.methodspec class the createfromparcel method perform dynam class load restrict sourc class load An attack craft parcel object specifi arbitrari class file load methodspec object deseri result remot code execut system user
CVE-2015-1622,2015-06-11,6.8,thi vulner allow remot attack execut arbitrari code vulner instal microsoft internet explor user interact requir exploit vulner target must visit malici page open malici file.th vulner relat internet explor process css-defin list item marker By manipul document 's element attack forc cgeneratedtreenod object memori reus freed An attack leverag vulner execut code context current process
CVE-2015-1755,2015-06-11,6.8,thi vulner allow remot attack execut arbitrari code vulner instal microsoft internet explor user interact requir exploit vulner target must visit malici page open malici file.th vulner relat internet explor process html option element place insid datalist element By manipul document 's element attack forc coptionel object memori reus freed An attack leverag vulner execut code context current process
CVE-2015-1736,2015-06-11,6.8,thi vulner allow remot attack execut arbitrari code vulner instal microsoft internet explor user interact requir exploit vulner target must visit malici page open malici file.th vulner relat internet explor process remov attribut html element By manipul document 's element attack forc cattrarray object memori reus freed An attack leverag vulner execut code context current process
CVE-2015-1745,2015-06-11,6.8,thi vulner allow remot attack execut arbitrari code vulner instal microsoft internet explor user interact requir exploit vulner target must visit malici page open malici file.th vulner relat internet explor merg attribut html element By manipul document 's element attack caus cattrvalu object creat uniniti data An attack leverag vulner execut code context current process
CVE-2015-1748,2015-06-11,6.9,thi vulner allow attack execut arbitrari code vulner instal microsoft internet explor user interact requir exploit vulner target must visit malici page open malici file.th specif flaw exist within usag re // window help engin By run special craft javascript 32-bit medium integr process spawn By inject privileg javascript process attack leverag vulner execut code context medium integr process
CVE-2015-1747,2015-06-11,6.8,thi vulner allow remot attack execut arbitrari code vulner instal internet explor user interact requir exploit vulner target must visit malici page open malici file.th specif flaw exist within jscript9.dll when creat dataview object arraybuff conjunct neuter function use arraybuff argument read write access arbitrari memori achiev An attack leverag vulner execut code context current process
CVE-2015-1739,2015-06-11,6.9,thi vulner allow attack escap extend protect mode sandbox vulner instal microsoft internet explor user interact requir exploit vulner target must visit malici page open malici file.th specif flaw exist within action IE add-on instal the instal take web page creat attack code run context IE app contain copi locat render intranet webpag default invok IE medium-integr process context user
CVE-2015-1735,2015-06-11,6.8,thi vulner allow remot attack execut arbitrari code vulner instal microsoft internet explor user interact requir exploit vulner target must visit malici page open malici file.th vulner relat internet explor process certain oper html hr element internet explor erron use variant structur memori properli initi An attack leverag vulner execut code context current process
CVE-2015-4060,2015-05-27,10.0,thi vulner allow attack execut arbitrari code vulner instal wavelink emul connectpro termproxi user interact requir exploit vulnerability.th specif flaw exist pars http request wltermproxyservice.ex listen default port 4428 when pars larg http header applic overflow heap buffer due unsaf memori block copi oper An attack could leverag execut arbitrari code context system
CVE-2015-4059,2015-05-27,10.0,thi vulner allow attack execut arbitrari code vulner instal wavelink emul licens server user interact requir exploit vulnerability.th specif flaw exist pars http request licenseserver.ex listen default port 4420 when pars larg http header applic overflow heap buffer due unsaf memori block copi oper An attack could leverag execut arbitrari code context system
CVE-2015-4069,2015-05-26,7.8,thi vulner allow remot attack disclos inform vulner instal arcserv unifi data protect authent requir exploit vulnerability.th specif flaw exist within getbackuppolici method edgeserviceimpl web servic By send craft soap request method return individu applic 's backup polici contain sensit credenti An attack could use creat inform disclosur context system user
CVE-2015-4069,2015-05-26,7.8,thi vulner allow remot attack disclos inform vulner instal arcserv unifi data protect authent requir exploit vulnerability.th specif flaw exist within getbackuppolici method edgeserviceimpl web servic By send craft soap request method return individu applic 's backup polici contain sensit credenti An attack could use creat inform disclosur context system user
CVE-2015-4068,2015-05-26,9.4,thi vulner allow remot attack disclos delet file vulner instal arcserv unifi data protect authent requir exploit vulnerability.th specif flaw exist within exportservlet servlet the issu lie failur sanit path file request An attack could use creat inform disclosur denial-of-servic condit context system user
CVE-2015-4068,2015-05-26,9.4,thi vulner allow remot attack disclos delet file vulner instal arcserv unifi data protect authent requir exploit vulnerability.th specif flaw exist within reportfileservlet the issu lie failur sanit path file request An attack could use creat inform disclosur denial-of-servic condit context system user
CVE-2015-4067,2015-05-26,9.3,thi vulner allow remot attack execut arbitrari code vulner instal dell netvault backup authent requir exploit vulnerability.th specif flaw exist within libnv6 modul By manipul serial object 's templat string specifi attack caus integ overflow result unders alloc eventu heap overflow An attack leverag vulner execut code context system
CVE-2015-2120,2015-05-26,9.0,thi vulner allow remot attack read arbitrari file vulner instal hewlett-packard sitescop authent requir exploit vulnerability.th specif flaw exist within log analysi tool thi tool valid restrict log path allow user read users.config file A remot attack leverag vulner escal privileg user administr role
CVE-2015-4032,2015-05-22,10.0,thi vulner allow remot attack execut arbitrari code vulner instal visual mine netchart server authent requir exploit vulner the specif flaw exist within develop tool An attack use projectcontents.jsp page renam arbitrari file allow upload file execut thi allow attack execut arbitrari code system
CVE-2015-4031,2015-05-22,10.0,thi vulner allow remot attack execut arbitrari code vulner instal visual mine netchart authent requir exploit vulner the specif flaw exist within develop instal the savefile.jsp page properli check directori travers allow attack overwrit file system An attack could leverag execut arbitrari code context system
CVE-2015-1251,2015-05-19,6.8,thi vulner allow remot attack execut arbitrari code vulner instal googl chrome user interact requir exploit vulner target must visit malici page open malici file.th specif flaw exist within speechrecognitioncli By manipul document 's element attack forc dangl pointer reus freed An attack leverag vulner execut code context current process
CVE-2015-4016,2015-05-19,5.0,thi vulner allow remot attack execut denial servic attack vulner instal valv steam authent requir exploit vulner the specif flaw exist within steam client detect protocol By respond broadcast packet craft respons attack caus steam process crash
CVE-2015-3990,2015-05-15,9.0,thi vulner allow remot attack execut arbitrari code vulner instal dell sonicwal global manag system gm virtual applianc authent requir exploit vulnerability.th specif flaw exist within gm viewpoint gmsvp web applic the issu lie handl configur input due failur safe sanit user data execut command An attack could leverag vulner execut code root privileg underli oper system
CVE-2015-1155,2015-05-15,7.5,thi vulner allow remot attack execut arbitrari code vulner instal appl safari user interact requir exploit vulner target must visit malici page open malici file.th specif flaw exist within handl popup invalid page the issu lie abil control histori window higher privileg An attack leverag vulner execut code outsid context safari sandbox
CVE-2015-0092,2015-05-15,6.9,thi vulner allow local attack execut arbitrari code vulner instal microsoft window user interact requir exploit vulner target must visit malici page open malici file.th specif flaw exist within handl certain type 1 font By provid craft font attack caus neg offset use calcul heap buffer address thi would allow attack execut arbitrari code system
CVE-2015-1717,2015-05-14,6.8,thi vulner allow remot attack execut arbitrari code vulner instal microsoft internet explor user interact requir exploit vulner target must visit malici page open malici file.th specif flaw exist within handl ctitleel object By manipul document 's element attack forc dangl pointer reus freed An attack leverag vulner execut code context current process
CVE-2015-1709,2015-05-14,6.8,thi vulner allow remot attack execut arbitrari code vulner instal microsoft internet explor user interact requir exploit vulner target must visit malici page open malici file.th specif flaw exist within handl tree :tablegridblock object By manipul document 's element attack forc dangl pointer reus freed An attack leverag vulner execut code context current process
CVE-2014-6037,2015-05-13,10.0,thi vulner allow remot attack execut arbitrari code vulner instal manageengin eventlog analyz authent requir exploit vulnerability.th specif flaw exist within uploadhandlerservlet servlet the issu lie failur sanit filenam upload servlet An attack leverag vulner execut code context system
CVE-2015-3085,2015-05-12,4.4,thi vulner allow remot attack execut arbitrari code vulner instal adob flash player user interact requir exploit vulner target must visit malici page open malici file.th specif flaw exist within brokercreatefil method An attack forc brokercreatefil travers path output file allow file written anywher disk An attack leverag vulner execut code medium integr
CVE-2015-3053,2015-05-12,6.8,thi vulner allow remot attack execut arbitrari code vulner instal adob acrobat pro user interact requir exploit vulner target must visit malici page open malici file.th specif flaw exist within handl close page action A special craft close page action forc dangl pointer reus freed An attack leverag vulner execut code context current process
CVE-2015-3054,2015-05-12,6.8,thi vulner allow remot attack execut arbitrari code vulner instal adob acrobat pro user interact requir exploit vulner target must visit malici page open malici file.th specif flaw exist within handl willsav document action A special craft willsav document action forc dangl pointer reus freed An attack leverag vulner execut code context current process
CVE-2015-3055,2015-05-12,6.8,thi vulner allow remot attack execut arbitrari code vulner instal adob acrobat reader user interact requir exploit vulner target must visit malici page open malici file.th specif flaw exist within handl field A special craft pdf specif field embed forc dangl pointer reus freed An attack leverag vulner execut code context current process
CVE-2015-3059,2015-05-12,6.8,thi vulner allow remot attack execut arbitrari code vulner instal adob acrobat reader user interact requir exploit vulner target must visit malici page open malici file.th specif flaw exist within handl text annot A special craft text annot forc dangl pointer reus freed An attack leverag vulner execut code context current process
CVE-2015-3058,2015-05-12,5.0,thi vulner allow remot attack leak memori address spell.api vulner instal adob acrobat pro user interact requir exploit vulner target must visit malici page open malici file.th specif flaw exist within spell object By creat export custom dictionari possibl leak memori address spell.api An attack leverag vulner disclos arbitrari memori
CVE-2015-3057,2015-05-12,6.8,thi vulner allow remot attack execut arbitrari code vulner instal adob acrobat reader user interact requir exploit vulner target must visit malici page open malici file.th specif flaw exist within handl doc object the issu lie failur properli initi variabl prior use lead memori corrupt An attack leverag vulner execut code context current process
CVE-2015-3056,2015-05-12,6.8,thi vulner allow remot attack execut arbitrari code vulner instal adob acrobat reader user interact requir exploit vulner target must visit malici page open malici file.th specif flaw exist within line annot A special craft line annot forc adob acrobat reader read memori past end alloc object An attack could leverag vulner execut code context current process
CVE-2015-3060,2015-05-12,6.8,thi vulner allow remot attack bypass api restrict vulner instal adob reader user interact requir exploit vulner target must visit malici page open malici file.th specif flaw exist within indexofnextessenti method By creat special craft pdf specif javascript instruct possibl bypass javascript api restrict A remot attack could exploit vulner execut arbitrari code
CVE-2015-3062,2015-05-12,6.8,thi vulner allow remot attack bypass api restrict vulner instal adob reader user interact requir exploit vulner target must visit malici page open malici file.th specif flaw exist within afexactmatch method By creat special craft pdf specif javascript instruct possibl bypass javascript api restrict A remot attack could exploit vulner execut arbitrari code
CVE-2015-3061,2015-05-12,6.8,thi vulner allow remot attack bypass api restrict vulner instal adob reader user interact requir exploit vulner target must visit malici page open malici file.th specif flaw exist within anmatchstr method By creat special craft pdf specif javascript instruct possibl bypass javascript api restrict A remot attack could exploit vulner execut arbitrari code
CVE-2015-3069,2015-05-12,6.8,thi vulner allow remot attack bypass api restrict vulner instal adob reader user interact requir exploit vulner target must visit malici page open malici file.th specif flaw exist within afnsimple_calcul function By creat special craft pdf specif javascript instruct possibl bypass javascript api restrict A remot attack could exploit vulner execut arbitrari code
CVE-2015-3064,2015-05-12,6.8,thi vulner allow remot attack bypass api restrict vulner instal adob reader user interact requir exploit vulner target must visit malici page open malici file.th specif flaw exist within dynamicannotstor compet method By creat special craft pdf specif javascript instruct possibl bypass javascript api restrict A remot attack could exploit vulner execut arbitrari code
CVE-2015-3063,2015-05-12,6.8,thi vulner allow remot attack bypass api restrict vulner instal adob reader user interact requir exploit vulner target must visit malici page open malici file.th specif flaw exist within app.monitor .select method By creat special craft pdf specif javascript instruct possibl bypass javascript api restrict A remot attack could exploit vulner execut arbitrari code
CVE-2015-3068,2015-05-12,6.8,thi vulner allow remot attack bypass api restrict vulner instal adob reader user interact requir exploit vulner target must visit malici page open malici file.th specif flaw exist within app.monitor select method By creat special craft pdf specif javascript instruct possibl bypass javascript api restrict A remot attack could exploit vulner execut arbitrari code
CVE-2015-3067,2015-05-12,6.8,thi vulner allow remot attack bypass api restrict vulner instal adob reader user interact requir exploit vulner target must visit malici page open malici file.th specif flaw exist within dynamicannotstor enumer method By creat special craft pdf specif javascript instruct possibl bypass javascript api restrict A remot attack could exploit vulner execut arbitrari code
